Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
Sam Jones,15,3.36,3,12,Engineering,Sophomore
Sujay Taylor,15,2.5,1,25,Business,Junior
Josh Smith,17,0.66,1,57,Construction,Senior
Kelsey Jackson,15,3.91,1,18,Engineering,Sophomore
Azria Hernandez,14,2.51,0,48,Marketing,Sophomore
Dutch Jackson,18,1.68,2,48,Early College,Sophomore
Kelsey Moore,16,3.91,3,10,Bio Med,Junior
Gavin Taylor,18,4.17,3,24,Business,Senior
Gavin Smith,18,0.97,2,12,Early College,Freshman
Dutch Gonzalez,18,0.89,0,15,Early College,Junior
Kelsey Gonzalez,14,1.29,1,24,Early Childhood Education,Freshman
Manny Lopez,17,1.69,3,22,Engineering,Junior
Emm Gonzalez,14,1.13,1,8,Construction,Senior
Gavin Brown,18,0.59,2,13,Early Childhood Education,Freshman
Kelsey Gonzalez,17,2.4,0,46,Business,Sophomore
Gavin Jones,16,2.99,1,9,Engineering,Senior
Sam Taylor,18,2.59,2,5,Engineering,Senior
Manny Lopez,14,0.3,1,59,Early Childhood Education,Sophomore
Cal Miller,14,1.5,1,18,Culinary,Senior
Sujay Lopez,19,2.84,1,40,Early College,Senior
Kelsey Davis,18,3.19,1,31,Computer Science,Freshman
Abby Brown,19,1.95,1,55,Marketing,Junior
Nate Hernandez,14,2.86,3,21,Computer Science,Sophomore
Dutch Miller,16,2.19,1,32,Early College,Senior
Gavin Johnson,19,2.47,0,43,Early Childhood Education,Sophomore
Azria Thomas,14,1.45,1,45,Early Childhood Education,Freshman
Vihaan Garcia,19,3.18,2,28,Early College,Sophomore
Joe Rodriguez,14,2.15,3,24,Engineering,Senior
Emm Lopez,17,1.44,2,58,Computer Science,Senior
Azria Johnson,17,2.79,0,38,Bio Med,Junior
Sam Wilson,19,4.25,3,56,Business,Junior
Azria Wilson,15,4.06,3,51,Business,Sophomore
Vihaan Johnson,15,0.82,0,7,Bio Med,Junior
Nate Rodriguez,18,1.44,1,46,Bio Med,Freshman
Josh Miller,17,1.19,0,41,Early College,Sophomore
Vihaan Williams,16,1.99,2,21,Culinary,Sophomore
Nate Wilson,16,2.49,0,6,Early Childhood Education,Senior
Josh Davis,18,2.68,0,52,Construction,Senior
Sujay Thomas,15,1.53,0,6,Culinary,Junior
Sujay Gonzalez,17,3.67,0,38,Business,Senior
Vihaan Davis,16,4.24,2,39,Computer Science,Sophomore
Nate Williams,16,3.76,1,55,Engineering,Freshman
Sujay Rodriguez,15,3.0,1,49,Marketing,Freshman
Abby Miller,18,1.61,1,15,Marketing,Senior
Azria Hernandez,14,1.3,2,13,Early Childhood Education,Sophomore
Vihaan Wilson,19,2.57,3,25,Computer Science,Sophomore
Emm Hernandez,14,2.37,3,17,Computer Science,Senior
Alice Martinez,14,2.62,0,5,Early College,Senior
Alice Johnson,18,2.92,3,38,Marketing,Sophomore
Sujay Wilson,18,1.72,1,21,Marketing,Sophomore
Cal Martinez,15,3.28,1,1,Bio Med,Sophomore
Gavin Martinez,17,2.41,2,4,Culinary,Senior
Azria Garcia,15,1.66,0,32,Early College,Sophomore
Gavin Smith,14,0.55,1,59,Business,Freshman
Nate Rodriguez,19,4.1,3,15,Business,Junior
Dutch Anderson,14,0.8,1,26,Engineering,Junior
Vihaan Miller,15,3.65,0,0,Early Childhood Education,Junior
Alice Jackson,18,1.91,3,30,Criminal Justice,Sophomore
Sam Moore,19,0.38,0,38,Culinary,Junior
Joe Martinez,15,1.83,2,41,Culinary,Senior
Dutch Hernandez,15,3.4,0,33,Early College,Sophomore
Vihaan Johnson,19,3.95,3,7,Early College,Sophomore
Gavin Johnson,17,2.03,1,10,Early College,Senior
Vihaan Jones,19,2.45,2,2,Early College,Senior
Abby Lopez,16,2.63,2,40,Construction,Sophomore
Vihaan Martin,18,3.46,3,2,Criminal Justice,Senior
Dutch Jackson,16,3.3,3,39,Early College,Freshman
Abby Brown,18,3.63,2,38,Early College,Senior
Abby Miller,14,3.07,3,17,Early Childhood Education,Sophomore
Gavin Smith,14,3.07,2,4,Construction,Sophomore
Sujay Gonzalez,19,0.77,2,56,Marketing,Junior
Joe Johnson,18,4.12,0,20,Marketing,Freshman
Avery Rodriguez,15,1.5,2,24,Engineering,Senior
Sam Davis,18,3.03,0,29,Engineering,Senior
Nate Davis,19,1.54,3,11,Business,Junior
Sam Jackson,14,0.71,2,49,Marketing,Junior
Kelsey Rodriguez,19,0.45,1,56,Bio Med,Freshman
Sujay Wilson,19,1.45,0,44,Construction,Junior
Emm Garcia,19,1.27,3,16,Criminal Justice,Sophomore
Nate Martin,14,2.04,3,6,Marketing,Junior
Vihaan Thomas,15,0.46,2,21,Bio Med,Sophomore
Gavin Garcia,14,4.16,2,48,Early Childhood Education,Junior
Alice Garcia,15,3.95,1,50,Marketing,Sophomore
Sujay Davis,17,4.25,2,57,Bio Med,Sophomore
Joe Brown,18,4.08,1,50,Engineering,Junior
Emm Rodriguez,16,3.25,0,52,Construction,Freshman
Dutch Taylor,15,2.73,0,7,Bio Med,Sophomore
Emm Taylor,16,1.15,0,29,Marketing,Freshman
Joe Garcia,19,2.65,0,52,Criminal Justice,Freshman
Vihaan Davis,15,1.42,2,17,Bio Med,Junior
Abby Davis,19,3.46,3,22,Computer Science,Junior
Sujay Thomas,17,2.09,3,45,Business,Senior
Abby Anderson,18,2.41,3,58,Early Childhood Education,Senior
Sam Gonzalez,19,1.0,1,37,Construction,Freshman
Josh Wilson,18,1.69,0,30,Early College,Senior
Sam Garcia,18,2.81,0,29,Criminal Justice,Junior
Nate Anderson,14,4.39,1,21,Criminal Justice,Sophomore
Gavin Rodriguez,14,1.91,0,41,Construction,Senior
Avery Martin,16,0.72,1,28,Marketing,Sophomore
Azria Johnson,15,2.27,0,25,Computer Science,Senior
Sujay Thomas,19,2.6,0,57,Early Childhood Education,Sophomore
Kelsey Lopez,15,1.8,1,59,Engineering,Senior
Nate Rodriguez,19,2.07,0,53,Criminal Justice,Junior
Dutch Gonzalez,19,3.7,1,52,Marketing,Freshman
Azria Johnson,18,0.37,0,11,Business,Sophomore
Sam Brown,16,3.12,0,59,Engineering,Freshman
Sujay Martin,17,1.85,2,33,Bio Med,Freshman
Josh Johnson,18,3.18,2,8,Computer Science,Junior
Vihaan Williams,18,0.39,3,35,Early College,Junior
Kelsey Taylor,14,2.73,1,60,Criminal Justice,Sophomore
Kelsey Moore,17,1.09,3,3,Business,Senior
Azria Lopez,16,2.19,3,17,Criminal Justice,Sophomore
Dutch Lopez,15,0.9,2,37,Engineering,Sophomore
Kelsey Taylor,17,2.31,1,39,Early Childhood Education,Freshman
Vihaan Thomas,14,4.17,3,36,Early College,Freshman
Alice Martinez,16,1.33,0,0,Computer Science,Sophomore
Nate Wilson,17,1.44,3,39,Business,Junior
Josh Wilson,18,3.37,3,19,Computer Science,Freshman
Gavin Martinez,18,3.41,0,33,Bio Med,Sophomore
Dutch Rodriguez,16,0.59,1,26,Culinary,Junior
Sam Johnson,19,4.32,0,24,Early Childhood Education,Senior
Kelsey Rodriguez,15,1.49,0,35,Construction,Freshman
Nate Wilson,16,3.22,3,2,Marketing,Freshman
Avery Martin,16,1.95,3,54,Computer Science,Freshman
Abby Hernandez,19,0.52,2,41,Early Childhood Education,Sophomore
Manny Anderson,17,4.06,1,59,Computer Science,Senior
Azria Gonzalez,19,3.89,0,22,Early Childhood Education,Junior
Abby Rodriguez,18,3.42,1,54,Computer Science,Senior
Azria Jackson,18,4.03,1,1,Marketing,Freshman
Josh Martin,18,3.69,0,41,Criminal Justice,Junior
Cal Gonzalez,19,4.26,2,54,Early Childhood Education,Junior
Gavin Martinez,16,4.14,3,19,Business,Sophomore
Nate Moore,16,2.88,3,23,Computer Science,Sophomore
Josh Thomas,15,2.07,2,48,Criminal Justice,Senior
Alice Moore,14,0.89,2,14,Computer Science,Senior
Gavin Jackson,17,1.5,2,0,Early College,Senior
Kelsey Davis,17,1.45,1,6,Business,Sophomore
Emm Jones,19,3.65,0,26,Construction,Sophomore
Sujay Hernandez,15,3.72,2,5,Engineering,Sophomore
Cal Martin,16,4.0,2,16,Engineering,Sophomore
Azria Jackson,15,2.35,2,12,Bio Med,Sophomore
Cal Rodriguez,18,2.87,2,38,Early College,Senior
Sam Jackson,17,4.03,0,38,Early Childhood Education,Freshman
Kelsey Williams,18,4.36,0,10,Computer Science,Senior
Avery Taylor,15,2.05,1,43,Early Childhood Education,Freshman
Kelsey Rodriguez,15,0.56,2,43,Culinary,Senior
Avery Moore,16,1.22,3,53,Early College,Senior
Emm Miller,16,1.02,3,35,Culinary,Sophomore
Vihaan Jones,19,1.39,3,35,Culinary,Junior
Emm Jones,16,4.26,1,25,Bio Med,Sophomore
Dutch Davis,16,3.19,3,27,Criminal Justice,Junior
Sam Wilson,14,2.43,1,18,Computer Science,Sophomore
Avery Taylor,18,0.86,0,35,Culinary,Senior
Sam Davis,19,3.74,0,16,Criminal Justice,Sophomore
Emm Miller,17,2.73,3,1,Construction,Senior
Dutch Smith,17,1.27,1,31,Construction,Senior
Abby Lopez,15,1.2,3,55,Early College,Sophomore
Gavin Taylor,19,1.28,3,20,Bio Med,Freshman
Gavin Martin,18,2.84,2,15,Culinary,Freshman
Manny Rodriguez,17,3.38,3,15,Business,Sophomore
Cal Gonzalez,17,4.2,0,32,Bio Med,Sophomore
Gavin Williams,16,2.56,2,40,Computer Science,Freshman
Sujay Thomas,14,4.28,2,11,Computer Science,Senior
Abby Jones,15,2.97,3,27,Bio Med,Senior
Dutch Hernandez,18,1.91,3,51,Business,Sophomore
Sujay Martinez,19,0.3,2,39,Early Childhood Education,Sophomore
Josh Wilson,14,3.37,0,9,Business,Sophomore
Nate Lopez,18,0.77,3,54,Computer Science,Sophomore
Avery Moore,16,2.34,0,18,Computer Science,Freshman
Cal Brown,18,1.29,3,32,Computer Science,Freshman
Gavin Martinez,18,2.72,3,31,Construction,Sophomore
Azria Thomas,19,1.41,1,11,Early Childhood Education,Junior
Gavin Jackson,14,1.41,0,42,Computer Science,Sophomore
Joe Martin,18,2.57,2,49,Criminal Justice,Sophomore
Alice Rodriguez,16,0.85,0,22,Early College,Junior
Josh Jackson,16,0.41,2,34,Computer Science,Sophomore
Avery Hernandez,18,1.27,1,57,Early College,Senior
Cal Hernandez,16,0.67,3,39,Criminal Justice,Junior
Dutch Garcia,19,3.72,3,23,Criminal Justice,Senior
Sam Smith,14,3.93,1,24,Marketing,Senior
Vihaan Johnson,17,2.23,2,13,Construction,Freshman
Kelsey Jones,17,2.68,0,22,Criminal Justice,Sophomore
Alice Thomas,15,3.43,2,58,Culinary,Sophomore
Cal Jones,15,0.34,2,9,Computer Science,Senior
Vihaan Wilson,14,2.43,0,35,Construction,Senior
Sam Lopez,14,1.13,1,36,Criminal Justice,Junior
Manny Lopez,19,0.59,0,11,Computer Science,Sophomore
Nate Brown,18,2.05,1,34,Marketing,Junior
Josh Martin,15,3.53,1,34,Early College,Sophomore
Emm Garcia,14,1.06,0,1,Marketing,Senior
Manny Garcia,19,1.97,1,41,Early Childhood Education,Freshman
Vihaan Thomas,16,2.49,1,35,Early Childhood Education,Freshman
Emm Williams,18,2.22,3,48,Early College,Sophomore
Dutch Moore,16,2.17,3,22,Early Childhood Education,Junior
Vihaan Lopez,16,3.32,1,36,Construction,Junior
Sujay Martinez,17,2.59,3,45,Early College,Senior
Sujay Brown,16,0.62,0,35,Computer Science,Freshman
Abby Johnson,15,0.7,2,32,Criminal Justice,Junior
Azria Jones,18,4.11,3,16,Business,Sophomore
Joe Jackson,18,2.76,3,2,Culinary,Sophomore
Alice Rodriguez,14,1.73,0,57,Marketing,Junior
Azria Davis,17,2.07,1,12,Construction,Sophomore
Gavin Taylor,19,3.21,3,16,Culinary,Sophomore
Azria Brown,17,1.66,3,37,Culinary,Junior
Vihaan Williams,18,4.18,1,26,Marketing,Senior
Dutch Jackson,17,4.34,0,38,Computer Science,Senior
Dutch Gonzalez,17,0.61,0,53,Early College,Sophomore
Avery Taylor,19,3.89,0,6,Business,Sophomore
Nate Moore,15,3.74,2,0,Culinary,Sophomore
Azria Garcia,17,0.61,3,57,Early College,Junior
Vihaan Davis,18,0.62,1,27,Criminal Justice,Junior
Vihaan Wilson,18,1.61,2,18,Early Childhood Education,Junior
Nate Johnson,19,4.01,3,20,Construction,Senior
Sujay Miller,16,2.16,0,28,Construction,Freshman
Joe Brown,19,1.46,3,17,Early College,Freshman
Cal Davis,19,2.43,2,11,Culinary,Sophomore
Gavin Rodriguez,19,0.61,1,1,Bio Med,Senior
Sam Smith,17,0.48,3,8,Early College,Sophomore
Sujay Wilson,19,3.18,2,50,Criminal Justice,Sophomore
Cal Jones,19,1.92,0,29,Criminal Justice,Senior
Emm Rodriguez,19,1.64,3,11,Early Childhood Education,Sophomore
Emm Rodriguez,14,0.89,0,33,Marketing,Junior
Avery Anderson,17,1.12,0,5,Early College,Freshman
Cal Smith,19,3.77,0,35,Construction,Freshman
Joe Thomas,18,4.32,2,11,Early College,Junior
Josh Gonzalez,15,2.77,3,47,Business,Freshman
Avery Gonzalez,14,1.18,0,5,Computer Science,Freshman
Alice Hernandez,15,2.63,3,9,Early College,Freshman
Vihaan Jackson,16,1.08,2,57,Business,Junior
Joe Martinez,14,1.28,1,9,Engineering,Sophomore
Manny Jackson,15,1.47,1,0,Computer Science,Junior
Vihaan Garcia,14,4.06,1,56,Marketing,Junior
Gavin Jones,18,3.37,0,59,Bio Med,Freshman
Azria Rodriguez,16,2.51,3,47,Bio Med,Freshman
Joe Gonzalez,16,4.31,3,8,Culinary,Junior
Kelsey Taylor,15,2.66,1,44,Business,Senior
Cal Hernandez,16,0.95,0,59,Construction,Freshman
Sujay Martin,15,0.86,1,19,Construction,Sophomore
Vihaan Williams,17,2.31,1,46,Marketing,Junior
Alice Garcia,17,0.48,3,49,Bio Med,Senior
Dutch Taylor,16,1.23,3,11,Bio Med,Junior
Emm Miller,17,3.7,3,15,Business,Freshman
Abby Hernandez,16,3.23,2,25,Engineering,Senior
Avery Martinez,14,2.98,1,8,Marketing,Freshman
Sam Anderson,14,2.19,0,20,Bio Med,Senior
Alice Anderson,14,3.47,2,32,Early Childhood Education,Sophomore
Gavin Lopez,17,0.34,2,7,Early Childhood Education,Senior
Manny Williams,19,1.76,2,25,Computer Science,Senior
Avery Garcia,14,1.21,1,18,Early Childhood Education,Sophomore
Josh Taylor,16,4.2,0,9,Criminal Justice,Senior
Sam Johnson,15,2.26,0,45,Early College,Sophomore
Kelsey Wilson,19,3.58,1,5,Bio Med,Sophomore
Alice Rodriguez,17,2.54,0,1,Culinary,Sophomore
Sam Smith,18,1.86,2,54,Engineering,Freshman
Alice Garcia,15,4.31,3,45,Marketing,Junior
Dutch Martinez,17,3.82,0,35,Criminal Justice,Freshman
Joe Williams,19,2.16,1,7,Computer Science,Freshman
Manny Lopez,14,2.41,3,36,Construction,Freshman
Kelsey Jackson,14,1.14,3,46,Engineering,Sophomore
Sam Jones,17,2.48,0,36,Early Childhood Education,Senior
Joe Johnson,16,3.14,2,45,Construction,Sophomore
Vihaan Jackson,16,2.3,1,21,Business,Senior
Josh Martin,16,2.77,1,0,Culinary,Senior
Kelsey Johnson,18,2.57,1,41,Marketing,Junior
Vihaan Brown,17,0.8,2,34,Early Childhood Education,Senior
Dutch Jones,17,1.81,3,31,Criminal Justice,Sophomore
Nate Garcia,15,1.71,3,18,Engineering,Freshman
Dutch Jones,19,2.9,3,42,Bio Med,Freshman
Avery Brown,18,2.74,0,40,Criminal Justice,Freshman
Dutch Lopez,19,2.65,1,12,Construction,Senior
Abby Lopez,17,3.3,3,24,Construction,Junior
Emm Martin,17,3.52,3,1,Computer Science,Senior
Nate Hernandez,18,1.03,1,29,Computer Science,Freshman
Joe Brown,14,2.26,3,7,Computer Science,Junior
Sujay Smith,16,2.25,0,44,Early Childhood Education,Senior
Azria Rodriguez,19,1.78,1,2,Computer Science,Sophomore
Cal Taylor,15,1.39,3,1,Bio Med,Senior
Cal Miller,18,3.39,1,45,Engineering,Senior
Emm Johnson,18,3.1,3,10,Marketing,Sophomore
Josh Anderson,15,2.08,1,9,Early Childhood Education,Freshman
Kelsey Martinez,19,1.59,2,31,Marketing,Sophomore
Sujay Rodriguez,14,0.91,1,30,Bio Med,Junior
Vihaan Thomas,18,0.32,1,46,Computer Science,Freshman
Nate Jones,19,3.46,1,18,Business,Junior
Gavin Taylor,17,2.58,2,58,Criminal Justice,Sophomore
Manny Gonzalez,18,0.78,2,41,Bio Med,Sophomore
Avery Davis,19,1.96,2,1,Construction,Senior
Nate Martin,15,1.92,1,41,Culinary,Freshman
Joe Brown,14,3.97,1,3,Early Childhood Education,Freshman
Gavin Jones,14,3.6,0,26,Early Childhood Education,Sophomore
Nate Jones,16,1.85,2,19,Construction,Junior
Joe Jackson,19,4.23,2,31,Construction,Sophomore
Sujay Rodriguez,18,0.35,1,27,Engineering,Junior
Azria Jones,14,2.41,2,32,Marketing,Freshman
Gavin Hernandez,18,2.35,1,12,Bio Med,Senior
Emm Jones,14,3.7,3,49,Marketing,Senior
Azria Martin,14,1.12,3,7,Marketing,Junior
Emm Gonzalez,18,1.42,1,38,Criminal Justice,Senior
Sujay Miller,19,3.62,3,15,Early Childhood Education,Junior
Manny Gonzalez,14,1.25,3,27,Marketing,Senior
Alice Lopez,14,3.62,1,0,Bio Med,Freshman
Azria Wilson,19,3.42,0,60,Culinary,Freshman
Sujay Johnson,16,1.56,2,54,Business,Freshman
Josh Garcia,17,3.58,2,37,Culinary,Freshman
Nate Lopez,19,0.31,1,29,Criminal Justice,Junior
Sujay Hernandez,18,1.87,3,46,Business,Senior
Joe Wilson,17,2.46,0,51,Computer Science,Senior
Alice Smith,16,3.2,1,12,Computer Science,Senior
Manny Jones,14,1.07,2,33,Criminal Justice,Senior
Gavin Rodriguez,14,0.57,3,53,Computer Science,Sophomore
Joe Brown,18,2.99,1,55,Criminal Justice,Junior
Sujay Hernandez,17,3.8,0,47,Early Childhood Education,Junior
Emm Johnson,18,0.98,3,23,Business,Sophomore
Avery Wilson,14,1.67,2,11,Construction,Junior
Alice Miller,19,1.71,0,1,Culinary,Sophomore
Emm Garcia,17,2.17,1,15,Engineering,Freshman
Abby Jones,17,3.99,0,6,Early Childhood Education,Freshman
Joe Smith,18,2.19,2,29,Culinary,Freshman
Joe Jones,19,0.76,3,1,Computer Science,Junior
Gavin Thomas,15,1.8,3,15,Business,Junior
Azria Martin,16,1.91,1,53,Computer Science,Senior
Kelsey Miller,16,1.62,1,12,Criminal Justice,Junior
Gavin Hernandez,14,1.39,1,35,Engineering,Freshman
Cal Hernandez,14,3.32,3,58,Early Childhood Education,Junior
Cal Thomas,17,2.31,1,51,Criminal Justice,Senior
Abby Williams,19,2.48,1,20,Engineering,Junior
Vihaan Jackson,16,3.63,2,46,Marketing,Senior
Vihaan Hernandez,17,0.48,0,5,Engineering,Sophomore
Kelsey Miller,18,3.42,3,47,Business,Junior
Sam Miller,16,2.46,0,51,Culinary,Senior
Sujay Rodriguez,14,3.64,2,32,Early Childhood Education,Sophomore
Vihaan Miller,16,0.93,3,6,Engineering,Sophomore
Cal Lopez,15,3.51,1,41,Criminal Justice,Senior
Nate Taylor,18,3.66,0,5,Engineering,Sophomore
Nate Martin,17,1.84,2,8,Construction,Junior
Manny Thomas,15,3.59,3,56,Computer Science,Sophomore
Cal Anderson,18,1.8,0,32,Early Childhood Education,Senior
Manny Gonzalez,14,0.73,3,47,Computer Science,Sophomore
Kelsey Gonzalez,18,0.44,2,46,Culinary,Sophomore
Emm Anderson,16,2.67,1,26,Criminal Justice,Junior
Vihaan Brown,19,4.24,2,9,Early Childhood Education,Sophomore
Dutch Johnson,18,0.8,0,48,Early Childhood Education,Freshman
Sam Gonzalez,16,0.32,1,21,Business,Senior
Josh Moore,17,2.41,0,6,Criminal Justice,Freshman
Dutch Jackson,18,1.85,1,11,Construction,Freshman
Josh Martinez,15,0.45,3,10,Marketing,Junior
Cal Thomas,19,1.61,0,26,Business,Senior
Dutch Gonzalez,17,2.89,3,1,Early Childhood Education,Freshman
Josh Brown,16,2.47,1,11,Marketing,Senior
Sujay Miller,19,4.14,3,25,Early Childhood Education,Junior
Sam Anderson,18,1.04,1,41,Marketing,Sophomore
Joe Gonzalez,19,2.58,3,35,Computer Science,Freshman
Kelsey Jones,16,2.71,0,46,Early Childhood Education,Junior
Avery Smith,17,1.32,3,30,Bio Med,Senior
Abby Taylor,19,3.22,2,3,Culinary,Freshman
Sam Wilson,15,0.74,3,44,Culinary,Freshman
Kelsey Garcia,17,1.39,1,57,Early Childhood Education,Senior
Alice Martinez,18,2.1,2,13,Engineering,Senior
Azria Williams,19,3.09,2,24,Construction,Junior
Cal Wilson,19,4.23,2,25,Computer Science,Senior
Emm Taylor,16,4.17,3,54,Construction,Junior
Josh Thomas,17,3.08,0,18,Early Childhood Education,Sophomore
Manny Martinez,14,2.35,0,30,Engineering,Senior
Alice Taylor,14,2.99,2,14,Culinary,Junior
Emm Hernandez,14,2.49,2,36,Construction,Junior
Gavin Gonzalez,14,3.0,2,21,Marketing,Sophomore
Nate Taylor,19,1.39,0,10,Business,Freshman
Dutch Martin,18,2.53,3,18,Marketing,Senior
Avery Wilson,15,0.31,3,6,Early College,Freshman
Joe Williams,19,2.82,3,29,Engineering,Sophomore
Vihaan Jones,19,3.19,3,39,Early Childhood Education,Sophomore
Vihaan Lopez,18,2.68,0,56,Early Childhood Education,Sophomore
Abby Brown,19,1.43,1,7,Business,Freshman
Vihaan Brown,19,0.89,0,23,Bio Med,Senior
Josh Jackson,18,1.31,2,54,Computer Science,Freshman
Sujay Davis,17,3.4,1,48,Culinary,Freshman
Gavin Miller,16,3.64,2,14,Culinary,Junior
Avery Taylor,17,1.68,1,54,Bio Med,Junior
Avery Miller,15,3.44,0,59,Business,Sophomore
Emm Moore,17,3.08,1,45,Computer Science,Sophomore
Emm Jackson,17,2.04,3,6,Computer Science,Sophomore
Emm Jackson,17,3.03,3,41,Early College,Junior
Alice Miller,16,2.46,3,4,Criminal Justice,Sophomore
Josh Brown,15,0.82,3,51,Construction,Senior
Sujay Anderson,18,2.97,0,32,Early Childhood Education,Sophomore
Manny Taylor,18,2.24,1,18,Engineering,Sophomore
Sujay Gonzalez,15,3.04,2,36,Culinary,Junior
Josh Jones,17,2.32,3,40,Engineering,Junior
Nate Lopez,16,2.6,3,36,Engineering,Sophomore
Kelsey Miller,16,3.36,2,1,Engineering,Freshman
Kelsey Lopez,14,2.56,2,0,Early Childhood Education,Freshman
Alice Miller,15,1.9,0,31,Criminal Justice,Sophomore
Abby Anderson,17,1.87,2,7,Business,Freshman
Manny Garcia,14,3.46,0,49,Early Childhood Education,Senior
Joe Miller,19,3.84,1,47,Marketing,Sophomore
Emm Anderson,14,3.89,0,57,Construction,Junior
Dutch Gonzalez,18,0.45,0,40,Bio Med,Junior
Gavin Davis,19,3.19,1,11,Culinary,Freshman
Dutch Williams,14,1.42,3,1,Marketing,Freshman
Alice Thomas,18,1.01,1,31,Construction,Sophomore
Sam Williams,15,3.0,2,35,Marketing,Sophomore
Avery Williams,17,3.4,2,37,Construction,Junior
Joe Jackson,19,3.19,0,46,Engineering,Junior
Joe Smith,16,2.85,2,47,Engineering,Junior
Sam Martinez,16,2.57,1,26,Engineering,Junior
Alice Garcia,17,2.05,1,7,Construction,Sophomore
Vihaan Martin,19,1.91,1,16,Computer Science,Sophomore
Abby Johnson,18,2.47,3,37,Engineering,Sophomore
Kelsey Miller,19,1.86,2,40,Construction,Junior
Joe Wilson,17,2.21,2,30,Engineering,Senior
Alice Williams,18,2.23,1,22,Computer Science,Junior
Alice Jones,16,3.37,0,27,Engineering,Freshman
Alice Brown,16,1.1,1,39,Early College,Junior
Nate Wilson,14,0.75,0,26,Criminal Justice,Freshman
Kelsey Thomas,16,0.75,1,31,Construction,Sophomore
Nate Rodriguez,16,0.52,1,51,Bio Med,Freshman
Nate Gonzalez,14,2.24,2,21,Marketing,Freshman
Vihaan Rodriguez,19,1.76,3,43,Marketing,Sophomore
Manny Garcia,15,1.24,3,7,Marketing,Junior
Sam Lopez,19,1.38,0,10,Construction,Freshman
Abby Miller,17,2.77,0,45,Business,Sophomore
Josh Taylor,19,1.25,1,15,Engineering,Junior
Sam Jackson,16,3.74,1,32,Criminal Justice,Freshman
Emm Davis,18,1.09,1,53,Construction,Sophomore
Manny Lopez,17,3.44,2,6,Computer Science,Junior
Nate Moore,17,1.24,0,24,Early Childhood Education,Freshman
Emm Lopez,18,4.14,0,48,Engineering,Sophomore
Dutch Wilson,15,3.55,2,0,Criminal Justice,Freshman
Sam Williams,18,2.12,3,16,Construction,Junior
Josh Williams,17,1.47,0,56,Construction,Junior
Manny Moore,19,0.86,3,11,Business,Sophomore
Nate Gonzalez,19,1.03,2,51,Bio Med,Junior
Vihaan Johnson,19,4.03,3,3,Computer Science,Sophomore
Azria Davis,17,3.18,0,25,Engineering,Freshman
Abby Garcia,18,3.12,1,19,Criminal Justice,Junior
Abby Smith,14,3.69,0,34,Engineering,Freshman
Vihaan Taylor,18,0.38,0,58,Criminal Justice,Freshman
Nate Johnson,17,0.31,2,17,Construction,Freshman
Emm Jones,17,0.95,3,38,Criminal Justice,Sophomore
Dutch Jones,17,2.27,0,1,Business,Senior
Dutch Martinez,15,0.3,0,41,Early Childhood Education,Sophomore
Cal Rodriguez,18,0.76,2,48,Early Childhood Education,Senior
Joe Davis,19,4.18,1,4,Computer Science,Junior
Sam Miller,15,1.01,3,38,Bio Med,Sophomore
Josh Anderson,19,3.07,3,29,Computer Science,Freshman
Gavin Miller,18,1.49,1,59,Engineering,Sophomore
Vihaan Moore,15,3.42,3,39,Construction,Junior
Gavin Johnson,17,1.43,2,20,Engineering,Senior
Sam Brown,18,1.61,2,59,Computer Science,Sophomore
Avery Wilson,17,0.99,1,56,Culinary,Junior
Kelsey Martinez,15,3.26,1,28,Engineering,Senior
Sam Moore,17,1.19,0,45,Business,Sophomore
