Name,Age,GPA,Credits Completed,Year,Pathway
Roman Brown,19,1.34,52,Sophomore,Bio Med
Noah Garcia,15,2.48,5,Junior,Early College
Marge Johnson,16,2.69,49,Sophomore,Business
Keaton Willaims,15,3.3,19,Senior,Culinary
Keaton Johnson,15,0.33,19,Senior,Criminal Justice
Eliana Brown,16,0.61,2,Senior,Marketing
Benedict Davis,18,3.11,13,Victory Lap,Criminal Justice
Elijah Smith,19,4.18,47,Freshman,Early College
Elijah DeFreitas,17,1.45,40,Freshman,Construction
Mac Foster,19,2.76,16,Freshman,Culinary
Emmy Manukyan,19,0.57,48,Freshman,Construction
Eliana Fogarty,15,3.93,0,Freshman,Early College
Aiden Willaims,14,0.5,35,Victory Lap,Culinary
Alexis Johnson,17,3.77,40,Freshman,Criminal Justice
Lisa Smith,15,3.07,9,Victory Lap,Culinary
Lucian Manukyan,16,3.49,14,Victory Lap,Engineering
Eliana Wilson,18,2.82,4,Freshman,Culinary
Keaton Brown,14,1.16,21,Senior,Business
Jane Anderson,17,3.76,4,Junior,Business
Aiden Moore,16,0.97,6,Senior,Early Childhood Education
Elijah Johnson,14,3.8,9,Freshman,Early College
Katerina Miller,19,3.36,0,Senior,Criminal Justice
Mac Brown,14,3.55,15,Junior,Construction
Jill DeFreitas,19,2.94,18,Freshman,Business
Katerina Miller,17,2.93,5,Freshman,Business
Danielle Foster,14,1.05,3,Freshman,Culinary
Alexis DeFreitas,16,2.22,45,Sophomore,Criminal Justice
Andrew Garcia,17,3.12,56,Freshman,Culinary
Elijah Jones,19,1.67,0,Victory Lap,Business
Roman Smith,17,2.73,34,Victory Lap,Engineering
Marge Moore,17,0.73,3,Sophomore,Criminal Justice
Roman Brown,19,2.57,23,Sophomore,Computer Science
Alexis Fogarty,18,2.49,18,Senior,Business
Joe Moore,15,2.82,22,Junior,Criminal Justice
Emma Jones,19,0.58,10,Victory Lap,Engineering
Lucian Anderson,16,3.14,31,Freshman,Computer Science
Andrew Moore,17,3.03,2,Junior,Culinary
Ben DeFreitas,14,3.89,48,Junior,Engineering
Danielle Davis,18,0.69,1,Junior,Bio Med
Aiden Manukyan,17,2.32,10,Sophomore,Culinary
Jane DeFreitas,15,2.66,47,Sophomore,Culinary
Ben Anderson,15,0.84,38,Sophomore,Early Childhood Education
Van Smith,18,2.72,14,Sophomore,Bio Med
Elijah Anderson,14,3.72,15,Senior,Early College
Katerina Johnson,17,3.38,60,Junior,Construction
Mac Miller,14,0.6,11,Junior,Culinary
Joe Anderson,17,0.96,11,Senior,Business
Rachel Johnson,15,0.84,39,Sophomore,Early Childhood Education
Jane Manukyan,18,3.46,4,Senior,Marketing
Jill Garcia,14,3.31,34,Victory Lap,Computer Science
Jill Johnson,14,2.0,1,Junior,Marketing
Lucian Moore,18,3.31,28,Senior,Early Childhood Education
Andrew Miller,17,1.74,5,Junior,Early College
Kyan Johnson,16,3.27,46,Junior,Bio Med
Aiden Brown,17,3.45,37,Freshman,Bio Med
Aiden Moore,18,2.2,54,Freshman,Construction
Benedict Willaims,15,2.87,34,Sophomore,Early Childhood Education
Alexis Brown,14,1.13,57,Victory Lap,Computer Science
Kyan Willaims,15,2.3,55,Freshman,Construction
Mac Miller,17,0.31,56,Junior,Engineering
Danielle Johnson,15,2.52,57,Freshman,Business
Rachel Miller,15,0.43,24,Victory Lap,Computer Science
Noah Johnson,16,1.05,18,Freshman,Culinary
Jill Davis,16,1.95,14,Sophomore,Computer Science
Marge Jones,14,3.52,12,Senior,Business
Emmy Moore,14,0.4,49,Freshman,Culinary
Ben Brown,17,3.6,28,Victory Lap,Construction
Benedict Moore,15,3.43,49,Victory Lap,Early College
Benedict Moore,16,3.09,5,Freshman,Computer Science
Roman Garcia,18,0.67,44,Senior,Computer Science
Aiden Moore,14,2.84,17,Victory Lap,Early College
Rachel Brown,16,4.29,39,Junior,Construction
Mac Garcia,19,3.25,34,Junior,Criminal Justice
Van Moore,16,1.55,22,Victory Lap,Computer Science
Keaton Miller,15,1.22,43,Freshman,Engineering
Lucian Fogarty,15,3.22,14,Victory Lap,Business
Lucian Jones,19,1.8,12,Freshman,Engineering
Andrew Moore,17,1.47,59,Freshman,Construction
Roman Moore,17,1.32,15,Junior,Construction
Noah Manukyan,17,1.06,39,Victory Lap,Computer Science
Eliana Foster,15,2.67,54,Senior,Culinary
Mac Wilson,19,4.23,55,Sophomore,Engineering
Keaton Foster,17,1.98,43,Victory Lap,Marketing
Andrew Wilson,17,3.72,4,Senior,Engineering
Andrew Foster,18,1.61,13,Senior,Business
Joe Foster,16,0.35,56,Senior,Marketing
Elijah Anderson,19,1.2,17,Junior,Marketing
Katerina Garcia,17,0.34,1,Freshman,Early Childhood Education
Noah Garcia,15,1.73,24,Victory Lap,Early Childhood Education
Noah Miller,14,3.46,4,Senior,Construction
Benedict Manukyan,15,2.2,15,Freshman,Criminal Justice
Katerina Willaims,15,3.94,9,Junior,Bio Med
Van Davis,15,0.31,46,Victory Lap,Marketing
Roman Anderson,16,4.2,47,Freshman,Business
Kyan Manukyan,18,3.6,38,Junior,Marketing
Ben Jones,17,3.94,35,Sophomore,Computer Science
Keaton Johnson,18,2.44,3,Junior,Business
Kyan Willaims,19,0.77,26,Sophomore,Computer Science
Noah Willaims,16,3.42,51,Victory Lap,Early Childhood Education
Eliana Fogarty,18,2.54,34,Junior,Early Childhood Education
Marge Fogarty,14,3.91,20,Freshman,Bio Med
Keaton Wilson,18,3.08,38,Freshman,Early Childhood Education
Aiden Miller,18,0.86,1,Junior,Marketing
Roman Anderson,17,1.42,0,Senior,Early College
Katerina Wilson,18,2.53,54,Sophomore,Marketing
Eliana Miller,15,4.21,20,Freshman,Construction
Lucian Willaims,18,3.03,48,Victory Lap,Marketing
Emma Johnson,15,2.12,43,Senior,Early Childhood Education
Rachel Jones,14,2.39,47,Sophomore,Culinary
Van Manukyan,19,1.58,2,Junior,Engineering
Danielle Brown,14,1.31,5,Victory Lap,Bio Med
Aiden Jones,14,3.16,36,Junior,Engineering
Van Willaims,17,0.44,24,Victory Lap,Early Childhood Education
Jill Willaims,18,0.68,25,Victory Lap,Business
Van Johnson,14,2.73,15,Victory Lap,Bio Med
Katerina Anderson,19,2.19,27,Freshman,Early Childhood Education
Jane Johnson,19,3.54,60,Senior,Early Childhood Education
Kaden Johnson,19,1.29,45,Freshman,Bio Med
Mac Garcia,19,4.16,43,Senior,Construction
Aiden Foster,18,1.35,48,Victory Lap,Engineering
Jane DeFreitas,14,2.0,8,Sophomore,Early College
Alexis DeFreitas,16,0.55,28,Junior,Construction
Emma Jones,18,0.68,24,Junior,Culinary
Aiden Garcia,18,3.16,27,Senior,Bio Med
Elijah Foster,16,2.24,21,Sophomore,Construction
Van Fogarty,19,2.51,10,Victory Lap,Bio Med
Joe Johnson,17,1.33,36,Freshman,Business
Lucian Foster,16,0.45,29,Victory Lap,Marketing
Jill Wilson,14,3.55,51,Freshman,Culinary
Jane Garcia,14,3.41,4,Senior,Business
Noah Anderson,16,3.49,33,Freshman,Computer Science
Lisa Moore,14,1.15,60,Freshman,Business
Danielle Miller,17,3.41,29,Victory Lap,Criminal Justice
Roman Smith,17,3.26,42,Senior,Culinary
Marge Davis,15,0.69,45,Sophomore,Bio Med
Benedict Garcia,14,3.28,28,Junior,Engineering
Ben Moore,14,1.4,49,Sophomore,Engineering
Lucian Manukyan,14,1.43,19,Freshman,Marketing
Noah Anderson,15,2.85,32,Freshman,Early College
Aiden Foster,14,4.0,4,Freshman,Computer Science
Jane Manukyan,14,3.64,11,Freshman,Bio Med
Aiden Fogarty,16,1.78,42,Sophomore,Criminal Justice
Jill Jones,16,3.65,22,Victory Lap,Construction
Ben Manukyan,17,1.34,19,Senior,Early College
Jill Miller,17,1.67,47,Freshman,Marketing
Marge Manukyan,17,1.25,14,Freshman,Early Childhood Education
Keaton Foster,15,3.8,37,Junior,Computer Science
Noah Davis,15,0.34,12,Freshman,Culinary
Jill Smith,15,2.86,9,Senior,Engineering
Elijah Johnson,17,1.79,25,Sophomore,Construction
Andrew Anderson,16,3.12,18,Senior,Construction
Andrew Brown,15,2.0,20,Sophomore,Business
Emmy DeFreitas,16,0.55,45,Freshman,Early Childhood Education
Jill Moore,17,4.26,7,Senior,Computer Science
Roman Willaims,19,2.42,55,Junior,Culinary
Roman Garcia,15,1.8,55,Sophomore,Marketing
Rachel Jones,18,0.85,28,Junior,Business
Marge Johnson,15,3.89,57,Victory Lap,Computer Science
Kyan Johnson,15,1.43,46,Freshman,Construction
Benedict Brown,16,0.33,2,Sophomore,Computer Science
Danielle Smith,17,0.41,31,Sophomore,Criminal Justice
Kyan Wilson,19,2.01,49,Freshman,Construction
Jill Manukyan,14,3.88,52,Junior,Early College
Rachel Anderson,15,3.99,40,Sophomore,Early College
Kaden Smith,17,2.16,53,Senior,Criminal Justice
Ben Jones,18,0.32,36,Senior,Culinary
Emma Manukyan,16,1.92,14,Sophomore,Construction
Alexis Brown,16,1.27,39,Senior,Criminal Justice
Elijah Smith,19,3.67,19,Freshman,Construction
Noah Anderson,19,4.04,55,Senior,Business
Van Davis,17,1.83,55,Senior,Computer Science
Eliana Willaims,19,3.61,45,Junior,Construction
Roman DeFreitas,15,2.37,44,Sophomore,Bio Med
Van Miller,16,2.01,9,Senior,Culinary
Keaton Jones,16,2.61,38,Freshman,Early College
Lisa DeFreitas,14,3.06,52,Sophomore,Marketing
Emma Johnson,17,1.71,29,Freshman,Early College
Jane Foster,17,3.12,3,Victory Lap,Criminal Justice
Kaden Davis,18,3.1,59,Victory Lap,Construction
Keaton DeFreitas,15,4.25,42,Victory Lap,Bio Med
Aiden Miller,18,3.72,45,Junior,Construction
Kaden Manukyan,18,3.6,47,Sophomore,Construction
Eliana Willaims,15,2.14,36,Senior,Engineering
Danielle Fogarty,16,1.71,8,Junior,Culinary
Mac Moore,18,3.53,36,Victory Lap,Computer Science
Emma Willaims,16,1.3,26,Victory Lap,Early Childhood Education
Kaden Moore,15,1.56,17,Freshman,Construction
Marge Smith,14,4.2,34,Senior,Business
Jane Miller,14,3.6,4,Sophomore,Early College
Jane Smith,15,1.78,24,Victory Lap,Computer Science
Emmy Foster,19,3.79,39,Junior,Early College
Marge Johnson,17,0.58,59,Junior,Engineering
Eliana Wilson,17,3.23,37,Sophomore,Culinary
Andrew Foster,18,3.3,9,Senior,Early College
Mac Smith,18,0.96,22,Sophomore,Early Childhood Education
Jill Brown,19,4.15,5,Victory Lap,Marketing
Jill Brown,18,3.0,14,Freshman,Bio Med
Noah Jones,18,1.55,53,Victory Lap,Business
Benedict Moore,14,1.7,5,Sophomore,Early College
Roman Moore,19,3.97,32,Sophomore,Marketing
Noah Anderson,19,4.27,45,Freshman,Business
Mac DeFreitas,17,0.56,39,Senior,Early Childhood Education
Katerina Willaims,16,1.86,6,Sophomore,Business
Katerina Wilson,19,3.02,46,Junior,Early Childhood Education
Jane Johnson,19,3.46,41,Victory Lap,Marketing
Noah Willaims,17,1.79,47,Sophomore,Bio Med
Emmy Anderson,17,2.25,55,Sophomore,Early College
Keaton Garcia,19,1.49,42,Sophomore,Bio Med
Marge Wilson,18,1.41,22,Junior,Early Childhood Education
Elijah Willaims,14,2.06,56,Sophomore,Bio Med
Emma Anderson,14,2.08,59,Senior,Bio Med
Ben Fogarty,17,3.17,59,Senior,Construction
Jill Wilson,14,3.19,23,Junior,Bio Med
Danielle Smith,17,0.78,1,Junior,Culinary
Joe Willaims,15,1.3,32,Freshman,Business
Elijah Fogarty,14,4.2,4,Sophomore,Early Childhood Education
Keaton Moore,16,1.79,2,Freshman,Early College
Jill Manukyan,18,2.72,59,Senior,Early College
Ben Garcia,19,3.36,1,Victory Lap,Engineering
Ben Fogarty,16,3.4,33,Freshman,Criminal Justice
Van DeFreitas,14,2.11,34,Sophomore,Business
Andrew Anderson,14,1.05,7,Victory Lap,Early College
Kaden Miller,16,3.44,16,Sophomore,Early College
Noah Miller,15,1.57,38,Freshman,Criminal Justice
Andrew Johnson,18,0.4,5,Junior,Criminal Justice
Eliana DeFreitas,16,3.22,60,Senior,Business
Ben Manukyan,14,0.39,18,Senior,Culinary
Lucian Wilson,16,4.23,7,Freshman,Early College
Keaton Wilson,17,1.32,40,Sophomore,Early Childhood Education
Van Johnson,19,1.08,13,Freshman,Engineering
Mac Davis,15,3.61,8,Senior,Early Childhood Education
Aiden Johnson,19,4.18,41,Junior,Marketing
Kyan Garcia,16,0.33,6,Junior,Criminal Justice
Benedict Jones,17,3.09,6,Freshman,Computer Science
Rachel Foster,16,3.38,37,Senior,Early Childhood Education
Elijah Garcia,19,2.02,26,Junior,Business
Joe Fogarty,15,3.54,13,Victory Lap,Business
Eliana Foster,18,3.49,20,Sophomore,Early Childhood Education
Kaden Miller,15,1.88,56,Victory Lap,Marketing
Lisa DeFreitas,16,2.44,49,Junior,Early College
Elijah DeFreitas,17,1.59,25,Freshman,Bio Med
Rachel DeFreitas,14,1.18,35,Victory Lap,Computer Science
Emmy Garcia,15,1.39,32,Junior,Culinary
Marge Fogarty,15,3.86,60,Freshman,Criminal Justice
Joe DeFreitas,19,2.62,3,Senior,Early Childhood Education
Lisa Willaims,16,0.95,30,Freshman,Early College
Aiden Foster,14,1.13,20,Junior,Engineering
Marge Brown,15,1.88,34,Sophomore,Early College
Jill Wilson,15,1.76,11,Senior,Construction
Roman DeFreitas,17,2.59,11,Sophomore,Engineering
Aiden Jones,15,1.99,4,Victory Lap,Early College
Eliana Jones,19,1.91,33,Victory Lap,Engineering
Joe Moore,19,3.73,40,Victory Lap,Business
Jane Jones,15,2.54,11,Freshman,Business
Lucian DeFreitas,19,0.44,14,Victory Lap,Construction
Eliana Willaims,14,0.8,47,Freshman,Computer Science
Joe Moore,14,1.43,49,Victory Lap,Criminal Justice
Elijah Foster,16,1.64,7,Victory Lap,Early Childhood Education
Roman DeFreitas,15,3.24,6,Senior,Bio Med
Elijah Wilson,16,0.63,28,Victory Lap,Construction
Alexis Garcia,15,1.5,24,Victory Lap,Culinary
Van Jones,19,1.62,35,Junior,Construction
Mac Willaims,15,2.19,55,Senior,Marketing
Keaton Jones,16,4.21,59,Sophomore,Construction
Lucian Wilson,14,3.25,50,Freshman,Culinary
Kyan Manukyan,19,1.9,42,Junior,Construction
Van DeFreitas,16,3.18,4,Senior,Bio Med
Jane Johnson,17,2.02,44,Freshman,Business
Katerina Johnson,17,1.42,25,Senior,Criminal Justice
Danielle Garcia,15,3.93,56,Freshman,Early College
Joe Foster,17,2.75,6,Victory Lap,Early Childhood Education
Elijah Anderson,16,1.95,11,Junior,Culinary
Emmy Jones,14,3.19,3,Junior,Engineering
Aiden Anderson,17,3.76,0,Victory Lap,Construction
Jane Foster,17,2.12,2,Freshman,Marketing
Jill Fogarty,19,3.45,46,Victory Lap,Engineering
Noah Jones,19,2.28,59,Victory Lap,Business
Marge Garcia,17,2.88,3,Sophomore,Marketing
Aiden Miller,18,2.36,33,Senior,Business
Noah DeFreitas,17,3.33,45,Freshman,Engineering
Aiden Brown,15,2.84,56,Victory Lap,Computer Science
Elijah Foster,17,4.21,38,Victory Lap,Marketing
Elijah Moore,15,2.24,2,Senior,Engineering
Marge Moore,17,0.88,6,Senior,Business
Kaden Manukyan,15,0.69,31,Freshman,Bio Med
Benedict Miller,17,1.29,6,Junior,Construction
Eliana Moore,19,0.54,29,Victory Lap,Business
Jill Smith,17,3.09,32,Freshman,Early Childhood Education
Keaton Johnson,15,3.52,40,Victory Lap,Computer Science
Kyan Fogarty,16,3.92,19,Senior,Bio Med
Ben DeFreitas,18,1.18,7,Senior,Business
Keaton Manukyan,19,1.15,45,Senior,Culinary
Alexis Moore,17,3.35,18,Freshman,Early College
Kyan Foster,15,1.45,16,Sophomore,Culinary
Andrew DeFreitas,18,3.55,60,Victory Lap,Computer Science
Aiden Manukyan,15,0.75,57,Senior,Early Childhood Education
Mac Jones,19,3.65,49,Sophomore,Criminal Justice
Eliana Wilson,15,2.15,46,Junior,Culinary
Jane Brown,15,3.42,16,Victory Lap,Criminal Justice
Kyan Anderson,19,1.31,36,Victory Lap,Early College
Keaton Davis,15,2.73,11,Junior,Early Childhood Education
Andrew Manukyan,18,2.76,8,Sophomore,Engineering
Jill DeFreitas,17,3.86,41,Junior,Marketing
Lucian DeFreitas,18,2.96,47,Freshman,Engineering
Aiden Smith,19,2.29,59,Freshman,Computer Science
Kaden Anderson,16,3.81,48,Sophomore,Marketing
Keaton Smith,18,2.17,3,Victory Lap,Engineering
Aiden Wilson,19,3.0,5,Junior,Criminal Justice
Katerina Brown,18,3.05,52,Junior,Business
Roman Brown,19,3.65,30,Junior,Business
Kaden Jones,14,1.6,15,Sophomore,Bio Med
Noah Miller,16,2.99,35,Junior,Early Childhood Education
Andrew Willaims,15,2.35,13,Junior,Culinary
Ben Moore,14,0.61,26,Senior,Computer Science
Emmy Davis,19,3.06,28,Senior,Criminal Justice
Benedict Foster,17,1.42,48,Sophomore,Construction
Jill Smith,16,3.65,16,Freshman,Bio Med
Rachel Jones,17,1.74,25,Senior,Culinary
Jane Fogarty,15,4.06,46,Junior,Early College
Keaton Fogarty,17,2.42,25,Freshman,Computer Science
Rachel Miller,19,3.78,5,Freshman,Early Childhood Education
Keaton Wilson,14,3.04,3,Victory Lap,Engineering
Keaton Brown,17,0.4,39,Junior,Construction
Roman Foster,15,0.88,39,Sophomore,Criminal Justice
Andrew Davis,19,2.88,42,Senior,Construction
Kaden Moore,19,2.82,30,Freshman,Business
Aiden Brown,18,2.17,5,Freshman,Culinary
Eliana Smith,14,0.88,42,Freshman,Marketing
Danielle Moore,19,2.11,2,Victory Lap,Computer Science
Benedict Fogarty,14,0.6,51,Senior,Business
Ben Manukyan,18,3.7,52,Junior,Criminal Justice
Katerina Smith,15,4.21,48,Victory Lap,Engineering
Jane Smith,14,3.25,50,Freshman,Early Childhood Education
Joe Davis,16,0.95,21,Senior,Business
Jill Johnson,18,0.92,37,Senior,Bio Med
Lisa Manukyan,19,0.88,18,Senior,Construction
Emmy DeFreitas,19,0.38,56,Victory Lap,Construction
Kaden Manukyan,19,2.45,9,Victory Lap,Early College
Mac Johnson,18,1.19,33,Freshman,Early Childhood Education
Elijah Moore,17,3.29,48,Victory Lap,Bio Med
Alexis Foster,19,4.11,57,Junior,Computer Science
Noah Wilson,17,1.49,35,Junior,Business
Lucian Brown,17,2.27,54,Senior,Computer Science
Kaden Brown,19,4.27,44,Sophomore,Early College
Jill Anderson,14,1.52,17,Senior,Bio Med
Rachel Anderson,17,0.57,4,Senior,Bio Med
Van Brown,18,1.78,59,Freshman,Computer Science
Katerina Jones,15,0.46,32,Victory Lap,Bio Med
Kaden Foster,18,2.11,10,Sophomore,Computer Science
Danielle Johnson,18,3.51,52,Junior,Computer Science
Van Miller,18,1.0,59,Victory Lap,Early Childhood Education
Katerina Garcia,14,3.62,13,Junior,Construction
Ben Foster,19,0.52,46,Victory Lap,Business
Andrew Wilson,16,3.75,27,Sophomore,Culinary
Alexis Willaims,14,4.1,16,Junior,Engineering
Katerina Davis,18,2.06,33,Victory Lap,Culinary
Van Wilson,18,1.47,3,Junior,Engineering
Eliana Willaims,16,3.47,15,Junior,Culinary
Joe Garcia,19,2.74,45,Junior,Business
Andrew Wilson,18,2.16,16,Sophomore,Computer Science
Ben Davis,18,0.58,48,Victory Lap,Early College
Lucian DeFreitas,15,2.96,57,Victory Lap,Computer Science
Aiden Moore,18,1.8,9,Victory Lap,Computer Science
Danielle Foster,18,4.14,14,Senior,Engineering
Roman Brown,16,2.53,58,Freshman,Bio Med
Jane Fogarty,18,0.6,1,Freshman,Bio Med
Emmy Manukyan,18,3.01,44,Senior,Early College
Rachel Miller,14,2.6,12,Senior,Engineering
Jill Brown,18,3.59,33,Sophomore,Culinary
Emmy Davis,14,1.75,55,Freshman,Early Childhood Education
Emma Manukyan,16,1.46,11,Victory Lap,Bio Med
Andrew Brown,14,3.85,15,Victory Lap,Marketing
Eliana Moore,17,4.17,47,Victory Lap,Construction
Eliana Moore,17,1.81,53,Senior,Engineering
Ben Garcia,18,2.75,58,Freshman,Marketing
Van Smith,14,2.61,29,Junior,Construction
Keaton Manukyan,18,2.36,54,Victory Lap,Business
Danielle Willaims,18,2.72,13,Victory Lap,Bio Med
Emma Anderson,16,2.12,23,Victory Lap,Criminal Justice
Van Brown,19,2.63,7,Freshman,Computer Science
Jane Fogarty,16,2.45,7,Junior,Business
Joe Fogarty,16,0.85,9,Junior,Business
Alexis Brown,18,2.16,23,Victory Lap,Early Childhood Education
Van Moore,14,3.07,41,Victory Lap,Construction
Roman Foster,18,2.1,1,Senior,Business
Noah Johnson,15,3.9,25,Victory Lap,Culinary
Danielle Garcia,16,3.65,36,Junior,Engineering
Kyan Smith,15,2.37,55,Junior,Criminal Justice
Keaton Garcia,16,1.41,47,Senior,Marketing
Jill Smith,17,1.94,33,Senior,Computer Science
Jane Manukyan,17,2.62,14,Freshman,Culinary
Katerina Moore,14,3.65,17,Senior,Criminal Justice
Benedict Brown,14,2.67,25,Senior,Criminal Justice
Joe Jones,15,1.62,30,Senior,Engineering
Lisa Davis,15,3.91,2,Victory Lap,Business
Danielle Willaims,17,4.23,27,Sophomore,Computer Science
Lisa Willaims,16,3.0,30,Victory Lap,Culinary
Roman Davis,17,1.34,17,Senior,Construction
Lisa Anderson,14,2.47,8,Sophomore,Bio Med
Aiden Smith,14,0.75,28,Freshman,Computer Science
Jill Foster,14,3.77,4,Freshman,Early College
Lisa Garcia,17,2.43,40,Freshman,Early College
Mac Miller,19,1.34,40,Freshman,Business
Noah Anderson,16,3.53,41,Junior,Engineering
Lisa Brown,19,3.77,51,Freshman,Engineering
Jill Manukyan,18,4.0,37,Sophomore,Culinary
Jane Foster,16,0.55,3,Senior,Early Childhood Education
Lucian Foster,14,2.2,9,Senior,Marketing
Kaden Brown,16,1.3,22,Victory Lap,Engineering
Van Davis,16,1.0,9,Sophomore,Marketing
Jane Willaims,18,1.24,11,Senior,Bio Med
Noah Brown,19,2.1,20,Junior,Criminal Justice
Kyan Moore,14,1.94,29,Junior,Early Childhood Education
Noah Garcia,16,1.91,11,Freshman,Business
Alexis Garcia,15,0.63,9,Sophomore,Engineering
Elijah Johnson,15,4.18,34,Freshman,Construction
Alexis Manukyan,14,0.61,51,Victory Lap,Early Childhood Education
Marge Foster,14,0.73,7,Sophomore,Construction
Marge Anderson,17,3.31,15,Senior,Early College
Lucian Moore,19,4.0,16,Sophomore,Engineering
Kaden Foster,15,1.84,56,Sophomore,Engineering
Ben Miller,15,1.22,3,Freshman,Computer Science
Danielle Wilson,19,0.94,11,Junior,Culinary
Joe Smith,15,3.62,10,Senior,Construction
Rachel Manukyan,17,3.86,30,Victory Lap,Culinary
Keaton Johnson,16,2.19,25,Freshman,Marketing
Mac Moore,17,3.48,47,Freshman,Criminal Justice
Keaton Wilson,19,1.48,47,Victory Lap,Engineering
Joe Jones,14,0.57,39,Sophomore,Early College
Keaton Smith,19,3.06,51,Sophomore,Early College
Rachel DeFreitas,16,1.5,20,Victory Lap,Early College
Van Miller,15,1.47,38,Sophomore,Engineering
Kaden Johnson,17,1.0,13,Senior,Marketing
Ben Willaims,16,3.05,26,Junior,Business
Kaden Anderson,16,3.04,4,Sophomore,Construction
Aiden Garcia,17,2.1,54,Junior,Engineering
Elijah Willaims,16,0.94,50,Freshman,Criminal Justice
Marge Willaims,19,2.71,4,Victory Lap,Bio Med
Marge Manukyan,17,2.74,34,Freshman,Early Childhood Education
Mac Wilson,16,2.48,17,Senior,Criminal Justice
Jill Willaims,17,3.53,49,Junior,Construction
Van Brown,17,1.79,34,Victory Lap,Marketing
Emma Miller,17,3.04,41,Freshman,Business
Keaton Foster,19,2.4,1,Junior,Culinary
Van Davis,17,1.53,3,Victory Lap,Construction
Jane Willaims,14,0.3,24,Victory Lap,Culinary
Alexis Foster,16,3.38,43,Freshman,Construction
Eliana Jones,16,3.78,45,Junior,Early College
Katerina Anderson,15,3.77,60,Senior,Bio Med
Eliana Manukyan,15,3.84,53,Sophomore,Marketing
Mac Willaims,15,2.6,34,Victory Lap,Early College
