Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
Chris Davis,24,2.21,3,111,Computer Science,Junior
John Smith,22,3.77,2,43,Business,Senior
Jane Wilson,25,3.08,2,113,Computer Science,Junior
Chris Robinson,18,2.01,0,77,Science,Freshman
Elijah Clark,20,3.01,3,64,Computer Science,Senior
Laura Martinez,24,3.32,1,57,Computer Science,Sophomore
Isabella Davis,22,3.83,1,24,Chemistry,Junior
Ethan Harris,21,2.07,3,108,Economics,Graduate
Katie Smith,20,3.9,0,56,Sociology,Freshman
Laura Davis,22,3.13,2,82,Chemistry,Graduate
Joseph White,23,3.69,1,37,History,Freshman
James Johnson,20,3.53,2,18,Philosophy,Sophomore
Samuel Smith,24,3.81,1,92,Economics,Sophomore
Lucas Sanchez,24,2.29,3,71,Mathematics,Senior
Ethan Gonzalez,20,3.96,2,116,Art,Freshman
Emma Anderson,20,3.57,0,56,Science,Junior
Samuel Lopez,18,2.35,3,40,Chemistry,Freshman
Ethan Wilson,23,3.7,2,68,Engineering,Sophomore
Ethan Rodriguez,22,3.38,2,86,Computer Science,Senior
Amelia Lee,18,3.37,1,6,Literature,Graduate
Lucas Miller,23,3.46,0,77,Literature,Senior
Joseph Wilson,23,3.08,3,120,Computer Science,Freshman
Abigail Thomas,19,2.54,0,36,Philosophy,Senior
Evelyn Hernandez,24,2.5,0,63,Science,Graduate
Abigail Wilson,24,3.53,0,32,Psychology,Junior
Michael Lee,18,2.83,3,95,Physics,Senior
Daniel Brown,24,3.36,3,85,Physics,Senior
Amelia Miller,22,3.77,2,9,Business,Senior
Joseph Thompson,21,2.81,1,20,Sociology,Freshman
Olivia Johnson,19,2.14,3,118,Economics,Freshman
Samuel Thompson,18,2.73,2,114,Economics,Senior
Emma Smith,23,2.86,1,88,Philosophy,Sophomore
Ethan Brown,19,2.79,0,65,Art,Senior
Joseph Taylor,18,2.61,1,114,Psychology,Senior
Chris Martinez,21,3.36,3,115,Mathematics,Graduate
Ethan Smith,25,3.47,2,22,Business,Senior
David Thompson,21,2.47,2,78,Science,Graduate
Emily Rodriguez,23,3.78,2,8,Computer Science,Sophomore
Isabella Harris,21,3.08,2,99,Science,Graduate
Alex Sanchez,21,3.93,2,109,Psychology,Graduate
Charlotte Gonzalez,19,2.35,3,69,Engineering,Junior
Alex Brown,23,3.7,1,39,Biology,Senior
Harper Lopez,19,3.81,3,3,Chemistry,Sophomore
Charlotte Gonzalez,23,2.73,1,24,History,Senior
Michael Taylor,25,3.03,3,71,Physics,Junior
David Clark,19,2.91,1,85,Biology,Senior
Andrew White,22,3.92,1,78,Mathematics,Junior
Michael Martinez,25,2.47,0,70,Biology,Senior
Benjamin Sanchez,20,2.03,3,40,Business,Senior
Sarah Lewis,22,3.15,2,19,Sociology,Freshman
Harper Taylor,23,2.76,2,68,Economics,Junior
Amelia Smith,25,3.49,0,25,Sociology,Freshman
Harper Thomas,18,3.54,2,109,Business,Graduate
Lucas Rodriguez,25,3.07,0,58,Sociology,Freshman
Abigail White,23,3.41,2,53,Philosophy,Junior
Lucas Miller,24,3.64,2,73,Economics,Freshman
Katie Smith,23,3.61,1,21,Psychology,Freshman
Daniel Jackson,19,3.86,1,5,Chemistry,Senior
Katie Thomas,22,3.17,2,95,Business,Freshman
Chris Jones,19,3.93,2,3,Chemistry,Graduate
Emma Jackson,18,3.59,3,39,Chemistry,Senior
Ethan Harris,20,3.94,1,115,Business,Junior
Evelyn Thompson,24,3.39,3,92,Chemistry,Junior
Benjamin Jackson,24,2.29,0,9,Physics,Junior
Matthew Ramirez,21,2.56,1,107,Economics,Freshman
Sarah Ramirez,22,2.01,0,105,Economics,Graduate
Lucas Thompson,24,3.66,3,102,Psychology,Junior
Alex Wilson,20,2.38,2,46,Philosophy,Graduate
Chris Thompson,24,3.83,2,114,Chemistry,Graduate
Harper Lewis,22,3.57,0,43,Engineering,Graduate
Sophia Harris,21,2.18,3,7,Literature,Graduate
Samuel Perez,24,3.69,0,65,Sociology,Graduate
Ethan Smith,25,2.35,0,92,Economics,Freshman
Olivia Thompson,25,2.96,0,22,Science,Freshman
Elijah Thomas,21,3.39,3,19,Sociology,Sophomore
Emma Jackson,25,3.98,1,89,Biology,Sophomore
Evelyn Moore,25,3.87,0,40,Chemistry,Senior
John Smith,24,2.78,2,110,Philosophy,Junior
Samuel Thomas,22,3.41,0,104,Sociology,Graduate
Jane White,19,3.18,3,76,Psychology,Senior
Benjamin Lee,24,2.38,3,103,Economics,Freshman
Katie Thomas,24,2.4,0,89,Mathematics,Graduate
David Hernandez,25,3.45,1,109,Biology,Senior
Evelyn Robinson,18,3.75,1,40,Art,Senior
Emily Harris,24,2.01,0,106,Biology,Graduate
Benjamin Garcia,19,3.05,1,87,Science,Sophomore
Daniel Thomas,19,3.9,1,38,Mathematics,Senior
Charlotte Jones,20,3.02,2,109,Sociology,Senior
Michael Brown,18,2.48,0,4,Mathematics,Graduate
Emma Thompson,18,3.44,2,88,Biology,Senior
Abigail Lee,18,3.23,2,105,Chemistry,Senior
Lucas Hernandez,20,3.19,0,28,History,Sophomore
Matthew Miller,24,2.41,1,6,Philosophy,Senior
Chris Lee,22,3.18,3,114,Biology,Graduate
Ethan Johnson,22,3.65,3,98,Literature,Freshman
Ethan Jones,23,3.29,1,27,Economics,Senior
Benjamin Smith,18,2.34,3,52,Sociology,Junior
John Martinez,18,3.46,3,42,Chemistry,Graduate
Olivia Clark,20,2.13,2,19,History,Freshman
Katie Johnson,25,3.16,2,18,Sociology,Graduate
Benjamin Miller,21,3.03,3,119,Art,Sophomore
Benjamin Clark,19,2.42,1,1,Engineering,Graduate
Olivia Perez,23,3.41,1,39,Psychology,Junior
Sophia Gonzalez,22,3.97,2,37,Philosophy,Junior
Isabella Smith,25,3.6,0,102,Literature,Senior
Sarah Davis,20,2.88,3,19,Philosophy,Junior
Emma Miller,22,2.42,1,39,Physics,Senior
John Wilson,18,2.92,0,100,Chemistry,Freshman
Evelyn Wilson,20,3.31,2,2,Business,Sophomore
Sarah Johnson,19,2.44,2,66,Biology,Graduate
James Martin,21,3.3,3,57,Physics,Sophomore
Michael Rodriguez,21,3.33,1,1,History,Senior
John Johnson,18,3.64,3,26,Physics,Freshman
Olivia Thompson,18,3.07,1,68,Engineering,Sophomore
Charlotte Jones,18,3.94,3,34,Physics,Junior
Charlotte Jackson,21,2.41,2,30,Sociology,Freshman
Mia Williams,19,2.09,3,0,Philosophy,Junior
Emma Hernandez,25,2.51,3,87,Literature,Graduate
Chris Lopez,23,2.15,2,101,Biology,Freshman
Evelyn Lopez,18,3.94,2,26,Sociology,Junior
Alex Smith,21,3.88,1,4,Philosophy,Freshman
Olivia Hernandez,23,2.87,1,21,Mathematics,Graduate
Michael Williams,19,2.1,1,6,Physics,Sophomore
Mia Moore,25,3.05,3,57,Art,Senior
Michael Lee,20,2.18,0,118,Art,Graduate
Amelia Rodriguez,21,2.48,1,118,Economics,Sophomore
Samuel Thomas,18,3.65,3,18,Philosophy,Graduate
Matthew Hernandez,18,3.53,3,84,Psychology,Graduate
Ethan Johnson,22,3.05,1,33,Biology,Graduate
Katie Williams,24,3.12,3,82,Science,Senior
Emily White,19,2.69,1,108,Art,Graduate
Emily Taylor,21,3.23,1,61,Mathematics,Sophomore
Michael Johnson,19,3.01,2,101,Computer Science,Graduate
Alex Martin,19,3.46,0,88,Computer Science,Freshman
John Lee,22,3.59,0,119,Chemistry,Sophomore
Emily Thompson,19,3.09,3,40,Biology,Sophomore
Isabella Martinez,23,3.97,3,0,Business,Freshman
Sarah Lewis,25,2.49,1,93,Science,Graduate
Sophia Miller,18,3.31,0,30,Sociology,Freshman
Daniel Rodriguez,24,3.4,1,29,Mathematics,Graduate
Mia Thomas,21,2.64,3,113,Mathematics,Graduate
Chris Robinson,18,2.78,0,14,Chemistry,Freshman
Olivia Lee,25,3.58,3,14,Science,Senior
Mia Martinez,23,2.97,2,64,Computer Science,Senior
Sarah Rodriguez,24,3.68,2,103,Mathematics,Freshman
Joseph Ramirez,23,2.08,2,27,Physics,Graduate
John Smith,18,3.56,0,24,Philosophy,Junior
Charlotte Smith,22,3.52,2,1,Biology,Graduate
Alex Miller,19,3.06,0,12,Science,Freshman
Harper Miller,24,3.37,3,48,Chemistry,Graduate
Benjamin Perez,22,3.16,2,58,Engineering,Junior
Harper Lopez,23,3.38,2,97,Biology,Senior
Laura Johnson,18,3.57,3,8,Literature,Sophomore
Sarah Johnson,22,2.69,3,22,History,Graduate
Joseph Lopez,25,2.86,0,118,Sociology,Sophomore
Michael Perez,23,2.77,0,45,Literature,Freshman
Mia Perez,23,3.24,3,99,Art,Senior
David Davis,21,2.83,1,58,Chemistry,Graduate
Joseph Johnson,18,3.21,1,91,Business,Graduate
Charlotte Moore,18,3.28,0,65,Philosophy,Sophomore
Ethan Perez,22,3.29,0,41,Mathematics,Freshman
Amelia Martin,25,3.31,2,79,Literature,Junior
Sophia Sanchez,18,3.01,0,96,Philosophy,Junior
Elijah Taylor,23,2.13,0,80,Chemistry,Sophomore
Harper Jones,23,3.05,3,38,Philosophy,Sophomore
Emma Johnson,18,3.37,0,31,Business,Junior
Andrew Thompson,24,3.61,0,38,Biology,Freshman
James Davis,24,3.15,0,44,Biology,Sophomore
Mia Harris,21,3.88,2,96,Philosophy,Sophomore
Jane Williams,24,2.28,3,63,Psychology,Graduate
David Martinez,20,3.25,0,47,Psychology,Senior
Benjamin Perez,22,2.07,2,40,Computer Science,Junior
James Ramirez,25,2.86,2,114,Philosophy,Freshman
Mia Taylor,20,3.48,1,90,Physics,Graduate
Andrew Harris,21,3.66,0,8,Psychology,Freshman
Sarah Moore,22,3.36,2,62,Science,Junior
Katie Clark,23,2.11,3,28,Engineering,Graduate
Isabella Gonzalez,18,3.37,3,32,Mathematics,Senior
Joseph Miller,22,2.04,0,30,History,Senior
Sarah Thompson,19,2.45,3,87,History,Junior
Daniel Harris,20,3.85,1,77,Biology,Senior
John Taylor,21,2.14,1,3,History,Graduate
Ethan Thompson,25,3.15,2,109,Chemistry,Senior
Olivia Martinez,22,3.21,3,76,Economics,Graduate
Daniel Ramirez,18,2.82,2,34,Chemistry,Junior
Chris Wilson,22,3.58,3,51,History,Sophomore
Harper Davis,21,3.59,3,84,Business,Graduate
Joseph Moore,23,3.35,0,30,Chemistry,Junior
Laura Hernandez,20,2.54,3,101,Mathematics,Senior
Laura Martinez,19,2.16,0,77,Economics,Sophomore
Jane Perez,18,3.66,3,5,Biology,Freshman
Sophia Martin,19,2.83,2,48,Business,Graduate
Emma Smith,19,2.87,0,1,Physics,Junior
Joseph Taylor,21,3.08,0,107,Science,Junior
David Wilson,19,2.25,3,14,Science,Senior
Samuel Clark,23,2.82,1,116,Physics,Sophomore
Chris Martin,22,2.97,0,2,Sociology,Sophomore
Sophia Moore,22,3.43,0,25,History,Sophomore
Chris Martin,18,2.77,0,96,Mathematics,Sophomore
Ethan White,18,3.43,0,33,Computer Science,Sophomore
Katie Davis,19,3.01,1,41,Sociology,Junior
Abigail Miller,21,3.94,2,75,Business,Graduate
Olivia Ramirez,20,3.78,1,61,Literature,Senior
Daniel Taylor,19,2.78,2,20,Psychology,Sophomore
Benjamin Lopez,18,2.45,2,21,Science,Sophomore
Emma Robinson,24,2.0,0,76,Philosophy,Senior
Chris Davis,23,2.13,2,54,Physics,Graduate
John Perez,22,2.19,0,83,Sociology,Junior
Amelia Martin,24,2.95,1,72,Physics,Freshman
Harper Williams,25,2.21,0,31,Biology,Senior
Charlotte Davis,22,3.95,2,113,Biology,Sophomore
Katie Moore,25,3.67,3,25,Science,Freshman
Michael Thompson,19,2.21,3,16,Engineering,Sophomore
Ethan Thomas,20,3.14,1,29,Literature,Freshman
Isabella Martinez,18,3.43,1,32,Business,Graduate
Lucas Martin,25,2.25,2,53,Engineering,Senior
Amelia Jones,23,2.64,0,21,Psychology,Freshman
Olivia Taylor,18,2.54,2,99,Physics,Sophomore
Elijah Moore,21,3.97,2,40,Economics,Junior
Andrew Lewis,18,3.21,3,103,Mathematics,Senior
Isabella Thompson,25,3.45,0,96,Economics,Sophomore
Andrew Johnson,19,3.08,3,34,Engineering,Junior
Daniel Martin,19,2.58,1,48,Literature,Sophomore
Elijah Garcia,22,2.31,2,59,Literature,Sophomore
Emma Smith,18,3.36,1,77,Literature,Senior
Alex Lee,19,3.34,3,31,Sociology,Freshman
Katie Williams,23,2.64,3,94,Science,Freshman
Alex Lee,20,3.51,0,13,Engineering,Graduate
David Wilson,24,2.03,0,84,Engineering,Senior
Olivia Davis,18,3.49,2,3,Physics,Senior
Emily Taylor,24,2.77,3,85,History,Senior
Lucas Clark,21,2.38,2,116,Science,Junior
John Martinez,23,3.72,1,37,Economics,Senior
Mia Sanchez,24,2.13,2,12,Engineering,Junior
Olivia Lopez,19,3.3,0,36,Biology,Senior
Alex Thomas,21,3.97,1,12,Physics,Graduate
Harper Miller,23,2.48,2,53,Philosophy,Junior
Emily Robinson,25,2.55,3,71,Business,Freshman
John Miller,19,3.65,3,71,Art,Graduate
Amelia Davis,21,2.45,2,75,Computer Science,Senior
Elijah Smith,22,2.19,2,18,Art,Senior
Samuel Lopez,24,3.81,3,43,Art,Graduate
Chris White,23,3.52,1,77,Business,Junior
Ethan Clark,21,2.61,2,8,Chemistry,Graduate
Sophia Thompson,21,2.75,2,68,Mathematics,Junior
Andrew Martin,25,3.9,3,67,Physics,Senior
Michael Lee,25,3.85,1,34,Sociology,Graduate
Samuel Taylor,20,3.59,3,26,Art,Freshman
John Harris,19,2.89,0,59,Computer Science,Freshman
Samuel Clark,23,2.92,2,39,Art,Senior
Benjamin Martinez,25,2.82,2,112,Philosophy,Sophomore
Chris Ramirez,20,2.22,0,18,Literature,Sophomore
Abigail Jackson,21,2.2,1,51,Literature,Junior
Daniel Perez,23,2.28,3,38,Mathematics,Graduate
John Lewis,18,2.15,2,119,Physics,Freshman
Ethan Garcia,18,3.78,1,66,History,Senior
John Moore,19,2.22,0,50,Art,Junior
Olivia Martin,24,3.52,3,101,Science,Freshman
Lucas Thomas,21,3.15,1,59,History,Freshman
Emma Miller,19,3.76,3,68,Biology,Junior
Daniel Hernandez,18,3.04,2,39,Engineering,Senior
Sarah Johnson,22,3.74,2,98,Science,Graduate
Emma Brown,18,3.1,2,34,Economics,Senior
Chris Martin,23,2.95,0,37,Science,Junior
James Taylor,19,2.97,2,104,Engineering,Junior
Elijah Ramirez,24,2.82,2,59,Economics,Junior
James Martinez,24,2.02,1,4,Engineering,Graduate
Emily Hernandez,23,2.55,2,9,Philosophy,Sophomore
Mia Clark,23,2.62,1,98,Literature,Junior
Emily Smith,25,3.05,0,116,Sociology,Sophomore
Katie Taylor,21,3.17,0,83,Art,Freshman
Olivia Moore,18,3.83,2,68,Chemistry,Graduate
Benjamin Lopez,19,3.08,0,90,Sociology,Senior
Evelyn Miller,19,2.99,0,54,Science,Freshman
Samuel Perez,20,3.73,1,59,Literature,Sophomore
Daniel Miller,21,2.35,0,32,Psychology,Senior
Jane Martinez,20,3.81,3,21,Economics,Junior
Matthew Anderson,23,3.45,2,16,Biology,Freshman
Emma Garcia,23,3.91,0,62,Economics,Sophomore
Ethan Perez,25,3.84,3,46,Mathematics,Junior
Abigail White,20,3.6,0,97,Philosophy,Sophomore
John Rodriguez,25,2.85,3,47,Philosophy,Freshman
Daniel Miller,23,3.1,3,97,Psychology,Senior
Sophia Davis,19,2.15,2,62,Physics,Sophomore
Charlotte Johnson,20,3.42,2,94,Physics,Junior
James White,22,3.13,2,50,Computer Science,Graduate
Michael White,23,3.27,1,16,Philosophy,Sophomore
Alex Moore,22,3.43,1,106,Business,Sophomore
Amelia Ramirez,18,2.77,0,0,Art,Senior
Daniel Lopez,19,3.63,2,0,History,Graduate
Emma Jones,20,2.48,3,50,Philosophy,Sophomore
Amelia Taylor,19,3.85,0,32,Art,Senior
Amelia Perez,25,2.86,1,10,Art,Sophomore
Jane Jackson,23,2.86,2,5,Physics,Senior
Charlotte White,23,2.81,0,100,Engineering,Graduate
Daniel Gonzalez,21,3.34,2,9,Sociology,Graduate
Charlotte Brown,23,2.33,0,49,Business,Freshman
Isabella Smith,22,3.1,1,69,Business,Graduate
John Ramirez,20,3.51,0,109,Philosophy,Sophomore
Michael Ramirez,24,2.34,1,81,Physics,Junior
Emily Martinez,23,3.21,2,96,Engineering,Junior
John Lee,22,3.72,1,57,Economics,Sophomore
Olivia Williams,21,2.6,3,3,Science,Sophomore
Joseph Lopez,18,3.3,0,90,Philosophy,Graduate
Emma Thomas,24,3.33,2,85,Economics,Freshman
Harper Clark,22,3.66,1,32,Philosophy,Freshman
Evelyn Martin,19,3.24,1,67,Business,Senior
Evelyn Jackson,22,3.9,1,88,Psychology,Graduate
Evelyn Johnson,23,2.6,0,101,Biology,Sophomore
Sophia Anderson,22,3.85,3,30,Biology,Sophomore
Isabella Jackson,22,2.44,2,32,Chemistry,Junior
Isabella Davis,25,2.19,2,97,Economics,Junior
John Jones,23,3.83,0,38,Mathematics,Freshman
Mia Smith,20,3.03,0,52,Mathematics,Junior
John Lewis,18,3.56,1,87,Engineering,Senior
Emma Johnson,24,3.79,2,111,Philosophy,Graduate
Katie Perez,21,2.11,0,37,Literature,Sophomore
Daniel Lee,21,2.47,1,107,Biology,Sophomore
Olivia Davis,20,3.45,2,116,Science,Graduate
David Anderson,18,3.54,1,82,Engineering,Freshman
David Lewis,18,3.44,2,35,Literature,Junior
Isabella Ramirez,23,2.4,0,86,Sociology,Senior
Alex Gonzalez,20,3.03,2,43,Chemistry,Sophomore
Benjamin Perez,21,2.59,2,77,Art,Graduate
Daniel Martinez,24,2.1,1,38,Mathematics,Sophomore
Abigail Clark,20,2.76,1,113,Psychology,Graduate
James Lee,20,2.66,3,2,Chemistry,Graduate
Harper Brown,24,3.63,0,18,Psychology,Graduate
Sophia Harris,22,2.77,2,10,Art,Sophomore
Abigail Hernandez,22,2.6,3,17,Physics,Junior
Katie Miller,18,2.14,0,3,Biology,Sophomore
Evelyn Perez,18,3.6,0,85,Business,Sophomore
Charlotte Ramirez,21,3.63,1,102,Philosophy,Freshman
Laura Lee,22,2.34,3,75,Economics,Senior
Lucas Thompson,25,3.75,2,102,Science,Senior
Laura Martinez,23,2.55,2,40,Physics,Graduate
Isabella Williams,23,2.09,3,4,Sociology,Junior
Harper Perez,18,2.31,1,9,Philosophy,Graduate
John Perez,20,2.41,1,116,Sociology,Graduate
Sophia Clark,18,3.69,1,74,Philosophy,Junior
Andrew Jones,22,2.41,3,64,Engineering,Junior
Katie Martin,18,3.07,1,83,Literature,Graduate
Katie Thomas,19,3.64,0,3,Biology,Sophomore
Daniel Harris,19,3.26,3,76,Sociology,Senior
Ethan Gonzalez,24,3.02,1,97,Psychology,Senior
Ethan Martin,23,3.21,0,4,Science,Graduate
Alex Williams,22,2.03,2,109,Psychology,Senior
Sarah Thomas,19,3.12,1,28,Economics,Sophomore
Isabella Gonzalez,25,2.8,2,101,Mathematics,Junior
Harper Smith,21,2.74,1,35,Biology,Graduate
Joseph Smith,18,3.56,3,19,Biology,Freshman
David Miller,24,3.16,3,31,Literature,Graduate
Evelyn Martinez,21,3.95,0,13,Art,Junior
Katie Jackson,21,2.34,3,26,Mathematics,Senior
Emma Davis,22,2.83,2,97,Psychology,Junior
Mia Robinson,23,3.91,3,118,Biology,Graduate
Emily Sanchez,19,2.02,1,111,Biology,Senior
Isabella Martin,25,3.76,0,33,Art,Freshman
Matthew Miller,18,3.31,1,85,Economics,Sophomore
Sophia Brown,25,3.77,1,80,Business,Graduate
Alex Wilson,18,3.67,3,109,Psychology,Freshman
Mia Gonzalez,20,3.7,0,89,Art,Freshman
Olivia Smith,24,3.16,0,12,Engineering,Sophomore
Emma Lewis,24,3.01,0,110,Philosophy,Freshman
Jane Hernandez,18,3.54,2,47,Biology,Sophomore
Sarah Davis,18,2.25,0,41,Economics,Junior
Abigail Taylor,18,2.52,3,3,Mathematics,Sophomore
Mia Hernandez,19,2.83,3,64,Art,Freshman
Sophia Harris,19,2.83,0,64,Chemistry,Graduate
Matthew Garcia,23,2.65,3,4,Literature,Sophomore
Andrew Martin,25,2.81,3,115,Physics,Freshman
Harper Sanchez,18,2.65,3,68,Economics,Sophomore
Charlotte Garcia,22,2.88,2,91,Psychology,Sophomore
Sophia Ramirez,19,3.53,0,52,Literature,Graduate
Andrew Robinson,22,3.72,2,44,Engineering,Senior
Evelyn Anderson,18,2.42,3,63,Philosophy,Senior
Isabella Robinson,23,3.37,1,27,Mathematics,Junior
Alex Moore,24,3.01,1,16,Art,Senior
Lucas Williams,22,2.5,3,116,Mathematics,Sophomore
Samuel Thompson,22,2.65,2,18,Science,Sophomore
Evelyn Clark,22,2.99,0,98,History,Freshman
James Jones,21,3.21,0,40,Sociology,Graduate
Andrew Brown,24,2.51,0,37,Art,Sophomore
Daniel Johnson,25,2.89,3,102,Engineering,Sophomore
Amelia Thompson,25,2.71,1,40,Chemistry,Sophomore
Jane Clark,21,3.61,2,30,Sociology,Freshman
Emily Harris,18,2.07,1,92,Biology,Senior
James Smith,18,3.04,2,51,Business,Sophomore
Evelyn Johnson,23,2.32,3,20,Psychology,Sophomore
John Garcia,25,3.93,1,26,Business,Sophomore
Katie Rodriguez,24,3.13,0,92,Business,Graduate
Daniel Brown,25,2.95,1,28,Chemistry,Junior
Daniel Perez,21,3.48,1,78,Mathematics,Graduate
Evelyn Sanchez,23,2.94,1,29,Engineering,Freshman
Mia Sanchez,20,3.48,1,72,History,Senior
Isabella Lewis,25,3.94,2,44,Art,Senior
John Clark,20,3.5,3,115,Philosophy,Graduate
Michael Brown,24,2.71,0,27,Philosophy,Junior
Michael Robinson,21,2.97,2,31,Art,Junior
Isabella Miller,22,3.31,0,67,Sociology,Freshman
Mia Garcia,22,3.33,2,119,Engineering,Freshman
Laura Sanchez,23,4.0,0,109,Physics,Graduate
Emma Thomas,19,2.07,2,66,Philosophy,Senior
Matthew Garcia,22,3.71,2,4,History,Graduate
James Harris,24,3.82,3,58,Engineering,Freshman
Mia Moore,23,3.55,2,69,Business,Freshman
Abigail Brown,18,3.42,0,97,Psychology,Senior
Evelyn Ramirez,24,2.87,0,74,Economics,Senior
Evelyn Hernandez,21,2.47,0,86,Computer Science,Freshman
David Perez,22,2.6,2,16,Physics,Junior
Harper Jackson,20,2.21,1,1,Engineering,Graduate
Michael Lewis,22,3.13,1,47,Economics,Graduate
Mia Smith,23,3.7,0,26,Sociology,Freshman
Mia Ramirez,18,2.2,3,108,Art,Sophomore
Harper Williams,23,3.55,1,77,Art,Graduate
Emily Harris,20,2.74,2,36,Physics,Senior
Mia Lopez,25,3.63,2,24,Art,Freshman
Lucas Robinson,24,2.8,3,93,Art,Freshman
Mia Perez,25,2.5,0,106,History,Sophomore
Ethan Lee,20,2.11,0,70,Physics,Graduate
Elijah Perez,23,3.6,2,1,Business,Freshman
Joseph Miller,22,2.19,2,113,Literature,Sophomore
Matthew Lewis,24,2.53,2,94,Biology,Senior
Matthew Gonzalez,22,2.59,3,3,Science,Junior
James Jones,23,2.12,1,22,Chemistry,Freshman
Sarah Gonzalez,25,3.6,1,54,Literature,Sophomore
Olivia Moore,21,3.2,3,44,Economics,Junior
Ethan Brown,22,3.59,2,83,Physics,Sophomore
Ethan Thomas,20,3.87,3,21,Science,Junior
Michael Anderson,22,2.28,1,8,Philosophy,Sophomore
Chris Lewis,23,2.04,2,10,Mathematics,Junior
James Ramirez,18,3.95,0,112,Psychology,Freshman
Ethan Davis,18,2.12,1,67,Art,Freshman
Olivia Jones,18,2.07,3,109,Computer Science,Sophomore
Charlotte Hernandez,21,3.67,3,78,Science,Freshman
Andrew Hernandez,22,3.8,1,82,Business,Graduate
David Martin,24,3.91,3,56,Engineering,Senior
Jane Thompson,21,3.17,3,6,History,Graduate
Matthew Anderson,23,2.7,0,92,Mathematics,Junior
Matthew Brown,18,2.29,3,90,Economics,Senior
Jane Jackson,22,3.16,3,3,Physics,Sophomore
Charlotte Clark,20,3.63,1,1,Psychology,Sophomore
Matthew Clark,18,2.41,0,116,Science,Junior
Sophia Gonzalez,20,3.48,3,63,Biology,Graduate
Emma Martin,20,3.56,0,35,History,Sophomore
Daniel Harris,23,3.14,2,73,Business,Senior
Ethan Thomas,18,2.07,1,64,Mathematics,Senior
Samuel Clark,21,3.33,0,116,Engineering,Sophomore
Elijah Clark,19,2.1,0,76,Economics,Freshman
Benjamin Rodriguez,21,2.14,1,25,Art,Graduate
Charlotte Sanchez,21,3.3,1,98,Computer Science,Junior
Ethan Anderson,19,3.5,1,29,Sociology,Graduate
John Lewis,24,3.05,0,34,Economics,Sophomore
Evelyn Perez,24,3.22,0,94,Physics,Freshman
Emma Anderson,18,2.62,2,86,History,Sophomore
Harper Perez,21,2.26,1,64,Engineering,Junior
Elijah Wilson,20,3.56,3,87,History,Sophomore
Benjamin Smith,19,2.18,0,98,Science,Junior
Lucas Gonzalez,20,3.2,0,72,Biology,Junior
Alex Hernandez,18,3.79,0,5,Art,Junior
Emily Anderson,22,2.85,0,61,Mathematics,Freshman
Andrew Wilson,18,3.31,0,23,Sociology,Sophomore
Sarah Clark,25,3.53,2,112,History,Junior
Mia Anderson,22,2.97,1,3,Engineering,Sophomore
Alex Miller,21,3.53,0,19,Physics,Senior
Abigail Smith,25,2.7,1,93,Computer Science,Freshman
Michael Sanchez,18,3.45,0,119,Mathematics,Freshman
John Robinson,19,3.68,3,46,History,Graduate
Harper Williams,18,2.9,3,120,Business,Senior
Elijah Miller,23,2.31,1,44,Literature,Sophomore
Benjamin Smith,18,2.37,3,41,Art,Freshman
Jane Jones,18,2.0,2,1,Psychology,Junior
Daniel Martinez,23,3.43,0,84,Art,Sophomore
Sophia Rodriguez,25,2.59,3,63,Engineering,Freshman
Emma Moore,24,3.35,0,43,Economics,Junior
Olivia Gonzalez,23,4.0,1,96,Biology,Senior
Olivia Robinson,22,3.59,1,106,Economics,Junior
Laura Perez,19,2.46,2,83,Literature,Graduate
Emma Thompson,24,3.12,1,41,History,Graduate
Charlotte Johnson,25,3.81,0,0,Art,Junior
Daniel Sanchez,23,2.62,2,62,Art,Sophomore
Katie Martin,23,2.72,0,6,History,Sophomore
Laura Williams,21,2.63,2,106,Engineering,Freshman
Charlotte Wilson,18,2.37,1,6,Literature,Junior
Olivia Lopez,21,3.45,3,12,Mathematics,Senior
Mia Smith,24,3.06,1,65,Chemistry,Freshman
Emma Garcia,20,2.27,1,32,Science,Graduate
Chris Perez,18,2.06,3,87,Sociology,Graduate
Isabella Davis,24,3.79,0,66,Philosophy,Senior
Daniel Martinez,23,3.99,0,24,Business,Junior
