Name,Age,GPA,Credits Completed,Year,Pathway
Roman Smith,16,1.81,29,Freshman,Criminal Justice
Joe Brown,19,1.18,10,Junior,Engineering
Joe Anderson,15,3.54,28,Victory Lap,Engineering
Mac Smith,18,0.65,60,Freshman,Computer Science
Van Moore,18,2.93,7,Freshman,Marketing
Danielle Foster,19,1.04,1,Sophomore,Early Childhood Education
Van Johnson,19,0.55,6,Junior,Marketing
Keaton Moore,16,3.45,35,Senior,Marketing
Lucian Manukyan,18,3.85,18,Freshman,Bio Med
Benedict Jones,14,2.93,48,Senior,Construction
Noah Willaims,17,0.49,23,Freshman,Marketing
Lisa Garcia,17,0.71,48,Freshman,Computer Science
Mac Jones,16,0.95,36,Junior,Computer Science
Kyan Smith,15,1.11,11,Sophomore,Engineering
Rachel Smith,15,1.5,10,Sophomore,Bio Med
Marge Willaims,15,2.66,14,Sophomore,Criminal Justice
Eliana Willaims,18,2.0,44,Sophomore,Construction
Joe Brown,14,2.11,44,Freshman,Business
Elijah Moore,17,2.15,30,Freshman,Early Childhood Education
Roman Jones,14,2.68,37,Freshman,Computer Science
Emmy Smith,14,2.21,23,Junior,Early Childhood Education
Danielle Smith,18,3.29,37,Sophomore,Marketing
Roman Fogarty,17,3.7,34,Junior,Engineering
Elijah Davis,18,0.64,24,Victory Lap,Computer Science
Ben Jones,19,2.7,12,Junior,Computer Science
Keaton Willaims,17,1.63,17,Freshman,Early College
Emmy Smith,15,3.83,4,Freshman,Bio Med
Danielle Fogarty,19,2.48,60,Junior,Criminal Justice
Katerina Manukyan,18,3.78,38,Victory Lap,Business
Andrew DeFreitas,18,2.53,38,Sophomore,Engineering
Noah Brown,14,3.99,15,Junior,Bio Med
Alexis Moore,14,3.61,0,Sophomore,Computer Science
Kyan Moore,14,3.21,7,Sophomore,Business
Joe Miller,18,0.91,42,Victory Lap,Computer Science
Kaden Brown,16,2.29,53,Junior,Marketing
Jane Miller,18,2.09,26,Freshman,Early College
Lucian Willaims,18,3.86,53,Freshman,Bio Med
Katerina Anderson,17,1.94,2,Junior,Criminal Justice
Alexis Johnson,17,0.58,7,Senior,Engineering
Lucian Garcia,17,3.76,28,Freshman,Early Childhood Education
Kyan Johnson,19,0.41,28,Freshman,Business
Elijah Moore,19,3.72,39,Freshman,Computer Science
Elijah Manukyan,18,2.77,12,Sophomore,Computer Science
Marge Garcia,18,2.88,18,Victory Lap,Construction
Emmy Fogarty,15,1.33,29,Sophomore,Computer Science
Emmy Garcia,16,2.81,8,Sophomore,Construction
Roman Wilson,14,3.77,5,Freshman,Early College
Mac Garcia,17,0.8,58,Sophomore,Early Childhood Education
Benedict Davis,16,2.21,27,Freshman,Computer Science
Benedict DeFreitas,14,1.19,3,Junior,Early College
Elijah Moore,18,4.11,7,Victory Lap,Engineering
Jane Smith,15,2.51,21,Senior,Early Childhood Education
Lucian Brown,17,3.22,42,Senior,Early College
Elijah Jones,17,0.48,38,Freshman,Engineering
Ben Garcia,18,1.4,46,Senior,Computer Science
Lisa Foster,18,3.5,52,Junior,Bio Med
Rachel DeFreitas,15,2.03,1,Victory Lap,Early College
Marge Brown,14,3.97,8,Victory Lap,Early College
Aiden Johnson,17,4.26,48,Junior,Early College
Joe Manukyan,16,4.08,39,Sophomore,Early College
Eliana Wilson,14,0.98,26,Senior,Marketing
Elijah Fogarty,16,2.58,45,Senior,Bio Med
Alexis Moore,15,1.94,13,Freshman,Construction
Jane Wilson,16,0.6,11,Junior,Culinary
Aiden Jones,17,1.22,42,Sophomore,Early Childhood Education
Danielle DeFreitas,17,2.58,29,Senior,Early Childhood Education
Danielle Smith,19,3.48,52,Sophomore,Early Childhood Education
Lisa Moore,14,1.21,44,Freshman,Criminal Justice
Jane Anderson,15,1.11,42,Junior,Early College
Joe DeFreitas,14,3.0,34,Sophomore,Criminal Justice
Ben Fogarty,19,2.77,31,Sophomore,Engineering
Mac Moore,14,4.01,54,Freshman,Marketing
Benedict Jones,17,3.82,13,Junior,Culinary
Jane Wilson,15,2.6,41,Victory Lap,Business
Roman Davis,16,3.87,30,Junior,Early College
Mac Manukyan,17,3.15,38,Senior,Early Childhood Education
Emma Miller,14,2.86,7,Sophomore,Business
Marge Willaims,15,3.53,53,Victory Lap,Early College
Eliana Anderson,14,0.38,27,Junior,Engineering
Danielle Fogarty,16,1.52,22,Sophomore,Computer Science
Danielle DeFreitas,18,3.99,12,Sophomore,Construction
Emma DeFreitas,15,2.29,57,Senior,Bio Med
Aiden Fogarty,18,2.89,57,Victory Lap,Criminal Justice
Jill Davis,15,0.66,34,Freshman,Construction
Lucian Garcia,15,1.82,19,Sophomore,Bio Med
Eliana Miller,16,3.3,43,Sophomore,Bio Med
Danielle Moore,14,3.53,47,Senior,Marketing
Aiden Miller,19,3.27,41,Junior,Criminal Justice
Andrew Johnson,18,1.46,48,Senior,Construction
Danielle DeFreitas,18,1.39,10,Freshman,Business
Jill Moore,18,1.26,60,Junior,Early College
Jill Brown,15,1.92,40,Junior,Construction
Aiden Johnson,17,3.83,31,Sophomore,Bio Med
Emma Moore,17,1.31,13,Senior,Business
Kaden Johnson,14,1.72,45,Junior,Criminal Justice
Mac Moore,19,2.96,16,Senior,Marketing
Eliana Davis,18,0.76,47,Freshman,Early College
Joe Wilson,19,2.82,29,Sophomore,Culinary
Emmy Smith,14,4.15,24,Sophomore,Engineering
Elijah Davis,14,3.12,14,Freshman,Engineering
Jill Brown,14,1.08,59,Sophomore,Bio Med
Danielle DeFreitas,19,0.63,40,Victory Lap,Engineering
Alexis DeFreitas,14,0.46,59,Senior,Engineering
Lucian Miller,19,0.81,41,Junior,Business
Alexis Jones,14,2.75,15,Junior,Culinary
Eliana Miller,16,1.22,43,Senior,Construction
Jill Fogarty,17,1.93,54,Victory Lap,Marketing
Eliana Garcia,17,0.54,59,Sophomore,Early College
Roman Miller,17,4.22,27,Junior,Culinary
Kaden Anderson,15,2.07,10,Junior,Early College
Lucian Manukyan,14,3.75,21,Freshman,Criminal Justice
Kyan Brown,19,1.25,29,Freshman,Engineering
Ben DeFreitas,16,0.52,14,Senior,Criminal Justice
Kaden Brown,17,1.84,42,Sophomore,Early College
Keaton Fogarty,17,3.33,43,Sophomore,Early College
Noah Fogarty,16,1.62,45,Freshman,Criminal Justice
Benedict Miller,16,0.98,57,Senior,Criminal Justice
Aiden Brown,19,0.84,15,Sophomore,Culinary
Rachel Moore,19,2.77,49,Junior,Culinary
Kyan Jones,14,2.87,31,Freshman,Engineering
Andrew Garcia,15,0.63,57,Sophomore,Construction
Katerina DeFreitas,15,3.47,11,Junior,Early College
Joe Smith,18,2.35,44,Sophomore,Bio Med
Aiden Manukyan,15,3.88,15,Freshman,Computer Science
Aiden Brown,19,1.53,56,Senior,Construction
Joe Foster,15,3.05,30,Freshman,Construction
Roman Davis,18,3.84,28,Senior,Construction
Aiden Johnson,16,3.9,24,Junior,Bio Med
Roman Wilson,16,0.67,20,Victory Lap,Engineering
Noah Johnson,19,3.72,40,Sophomore,Bio Med
Noah Willaims,16,0.53,6,Senior,Construction
Emmy Wilson,14,3.39,47,Freshman,Bio Med
Ben Manukyan,17,2.52,13,Victory Lap,Early College
Alexis Manukyan,19,4.2,23,Junior,Business
Elijah Manukyan,18,2.95,58,Senior,Computer Science
Lisa Johnson,15,2.08,27,Senior,Culinary
Marge Johnson,16,3.66,46,Victory Lap,Bio Med
Emma Miller,15,0.72,52,Freshman,Culinary
Danielle Foster,19,4.01,49,Victory Lap,Computer Science
Emma Anderson,19,2.2,15,Junior,Computer Science
Eliana Foster,16,2.8,47,Sophomore,Culinary
Danielle Johnson,14,1.81,45,Freshman,Bio Med
Jill Davis,16,4.18,34,Victory Lap,Construction
Andrew Fogarty,18,3.58,44,Junior,Criminal Justice
Lisa Miller,16,2.15,30,Senior,Early College
Benedict Wilson,17,3.03,44,Junior,Business
Van Miller,14,1.64,52,Junior,Construction
Eliana Moore,17,3.3,0,Junior,Engineering
Van Wilson,16,0.41,51,Freshman,Bio Med
Emma Fogarty,16,1.68,29,Junior,Criminal Justice
Mac Brown,15,1.13,56,Victory Lap,Construction
Emma Garcia,16,1.85,56,Freshman,Early Childhood Education
Emma Johnson,18,0.62,42,Freshman,Early Childhood Education
Lucian Jones,18,4.07,7,Sophomore,Bio Med
Emma Johnson,14,2.41,50,Sophomore,Marketing
Roman Manukyan,14,3.61,55,Junior,Marketing
Alexis Foster,19,3.46,37,Senior,Construction
Ben Jones,16,3.9,38,Senior,Early College
Katerina Jones,15,4.18,19,Victory Lap,Culinary
Jane Fogarty,15,2.95,12,Victory Lap,Construction
Danielle Moore,19,3.65,44,Freshman,Early Childhood Education
Andrew Jones,17,2.44,49,Sophomore,Culinary
Roman Wilson,18,1.44,30,Freshman,Construction
Emma Moore,15,2.04,30,Victory Lap,Construction
Eliana Smith,17,1.5,60,Freshman,Construction
Noah Anderson,19,3.73,11,Freshman,Criminal Justice
Lisa Willaims,14,0.9,48,Victory Lap,Engineering
Marge Jones,14,2.2,60,Senior,Marketing
Noah Smith,16,3.08,31,Junior,Early Childhood Education
Eliana Davis,19,1.38,45,Senior,Engineering
Jane Smith,17,0.92,54,Senior,Early College
Aiden Fogarty,19,3.03,41,Sophomore,Early Childhood Education
Lucian Davis,14,3.09,10,Victory Lap,Early College
Keaton Davis,18,0.38,25,Junior,Computer Science
Eliana Jones,14,1.51,42,Junior,Engineering
Kyan Johnson,17,2.7,54,Freshman,Computer Science
Katerina Fogarty,14,2.7,14,Senior,Business
Noah Anderson,14,0.46,60,Sophomore,Construction
Rachel Smith,18,0.44,9,Sophomore,Engineering
Emmy Fogarty,18,3.98,30,Junior,Early Childhood Education
Aiden Miller,15,2.05,24,Freshman,Early College
Kaden Brown,14,2.94,36,Senior,Early College
Lucian Miller,18,0.95,51,Victory Lap,Business
Noah DeFreitas,15,2.29,40,Freshman,Early College
Rachel Anderson,15,0.64,14,Junior,Early College
Aiden Garcia,15,2.86,15,Victory Lap,Culinary
Joe Fogarty,15,4.02,31,Senior,Criminal Justice
Lisa Johnson,19,2.91,8,Freshman,Early College
Van Miller,15,0.99,36,Victory Lap,Early College
Eliana Smith,14,2.66,0,Sophomore,Construction
Eliana Miller,15,4.27,0,Junior,Construction
Keaton Davis,15,1.41,34,Sophomore,Marketing
Keaton Davis,18,2.69,34,Freshman,Bio Med
Danielle Anderson,17,1.34,50,Sophomore,Early College
Katerina Foster,19,2.92,0,Senior,Computer Science
Eliana Willaims,18,3.61,14,Junior,Construction
Benedict Johnson,18,3.47,3,Junior,Construction
Kaden Jones,18,2.38,32,Victory Lap,Culinary
Ben Miller,17,1.53,34,Senior,Business
Kyan Fogarty,14,1.0,0,Freshman,Early College
Katerina Garcia,19,3.34,27,Junior,Culinary
Andrew DeFreitas,19,0.97,24,Senior,Early Childhood Education
Kaden Wilson,16,0.35,3,Junior,Marketing
Jane Johnson,17,0.41,20,Senior,Early Childhood Education
Jane Moore,17,3.54,37,Sophomore,Computer Science
Marge Anderson,14,1.1,45,Victory Lap,Engineering
Aiden Johnson,15,2.29,47,Freshman,Early Childhood Education
Keaton Foster,14,0.68,50,Senior,Criminal Justice
Emmy Davis,18,1.64,6,Victory Lap,Criminal Justice
Jill Jones,19,3.02,3,Victory Lap,Construction
Mac Fogarty,15,1.05,23,Victory Lap,Engineering
Andrew Garcia,18,3.89,36,Junior,Bio Med
Eliana Johnson,16,4.05,48,Junior,Computer Science
Andrew Fogarty,17,1.81,26,Junior,Criminal Justice
Jane Fogarty,18,1.51,38,Senior,Bio Med
Emma Foster,16,3.4,46,Freshman,Criminal Justice
Lisa Miller,15,0.47,60,Senior,Early Childhood Education
Lucian Anderson,14,3.66,58,Victory Lap,Culinary
Van Willaims,17,3.26,59,Sophomore,Engineering
Ben Jones,19,0.5,45,Senior,Bio Med
Roman Brown,16,3.21,1,Sophomore,Culinary
Keaton Foster,18,0.48,21,Senior,Early College
Joe Manukyan,14,1.05,24,Freshman,Computer Science
Emma Fogarty,14,2.5,22,Junior,Computer Science
Jane Miller,19,2.77,24,Freshman,Engineering
Emmy Manukyan,17,1.86,31,Victory Lap,Early Childhood Education
Noah DeFreitas,17,3.75,10,Freshman,Early College
Danielle Moore,15,3.7,26,Sophomore,Early Childhood Education
Eliana Moore,17,3.38,55,Senior,Computer Science
Jill Davis,16,2.24,8,Sophomore,Marketing
Alexis Smith,14,0.63,48,Sophomore,Engineering
Alexis Garcia,19,2.81,23,Sophomore,Culinary
Elijah Moore,19,1.94,46,Freshman,Bio Med
Elijah Garcia,14,2.17,48,Junior,Early College
Katerina Jones,18,0.8,35,Junior,Business
Aiden Wilson,17,0.97,54,Senior,Construction
Kyan Davis,16,3.17,11,Freshman,Engineering
Eliana Moore,17,0.65,28,Freshman,Computer Science
Katerina Fogarty,17,1.8,36,Senior,Computer Science
Ben Miller,18,4.15,48,Junior,Engineering
Marge Foster,18,4.3,28,Junior,Culinary
Rachel DeFreitas,19,1.08,12,Senior,Construction
Andrew DeFreitas,15,0.39,12,Victory Lap,Business
Keaton Anderson,14,3.82,58,Freshman,Computer Science
Katerina Johnson,16,1.18,52,Freshman,Early Childhood Education
Jill Foster,15,2.06,49,Freshman,Early Childhood Education
Van Wilson,16,2.22,29,Junior,Computer Science
Lucian DeFreitas,14,0.63,7,Senior,Marketing
Kaden Davis,14,3.89,57,Freshman,Business
Marge Davis,16,2.52,52,Senior,Early Childhood Education
Danielle Anderson,19,3.97,55,Senior,Culinary
Danielle Foster,15,3.52,28,Senior,Business
Van Brown,17,3.67,18,Freshman,Construction
Elijah Brown,15,0.99,8,Sophomore,Early Childhood Education
Danielle Anderson,14,3.63,56,Junior,Computer Science
Van Davis,16,3.16,46,Junior,Early College
Lucian Jones,15,1.26,17,Freshman,Culinary
Kaden Moore,15,3.31,37,Sophomore,Bio Med
Alexis DeFreitas,15,2.24,8,Senior,Business
Jane Brown,17,3.75,54,Victory Lap,Business
Mac Foster,14,3.29,54,Freshman,Early Childhood Education
Aiden Anderson,18,4.05,50,Sophomore,Engineering
Joe Anderson,19,1.49,55,Victory Lap,Culinary
Joe Davis,19,3.21,31,Freshman,Business
Rachel Garcia,14,3.7,50,Senior,Culinary
Andrew Foster,17,2.67,3,Junior,Culinary
Lisa Wilson,15,1.94,16,Sophomore,Business
Lisa Fogarty,16,3.72,48,Freshman,Criminal Justice
Joe DeFreitas,14,4.22,32,Sophomore,Marketing
Roman Brown,16,1.89,48,Senior,Early College
Noah Foster,15,2.75,0,Junior,Early Childhood Education
Lisa Brown,19,3.91,58,Freshman,Criminal Justice
Roman Fogarty,16,3.44,54,Senior,Construction
Eliana Jones,19,3.85,11,Sophomore,Construction
Jill Anderson,15,4.04,30,Victory Lap,Bio Med
Noah Foster,17,3.64,41,Senior,Engineering
Lisa Brown,16,1.19,40,Sophomore,Computer Science
Roman Smith,16,4.29,35,Junior,Bio Med
Eliana Miller,17,1.52,44,Junior,Business
Lisa Willaims,15,2.18,32,Victory Lap,Early Childhood Education
Mac Johnson,14,0.8,27,Freshman,Marketing
Elijah Smith,17,0.92,21,Freshman,Bio Med
Andrew Davis,17,2.42,60,Senior,Engineering
Alexis Fogarty,15,2.26,60,Sophomore,Marketing
Emma Wilson,19,3.8,26,Victory Lap,Early Childhood Education
Andrew Moore,14,0.61,29,Freshman,Construction
Rachel Willaims,15,1.61,18,Senior,Culinary
Elijah Willaims,18,2.94,14,Senior,Business
Kaden Davis,16,2.96,20,Sophomore,Business
Roman Anderson,15,0.83,31,Freshman,Criminal Justice
Eliana Brown,18,3.66,40,Victory Lap,Bio Med
Jill Fogarty,19,0.39,50,Senior,Business
Emmy DeFreitas,15,4.05,9,Junior,Criminal Justice
Eliana Fogarty,16,4.15,42,Senior,Engineering
Keaton Johnson,18,0.62,23,Sophomore,Criminal Justice
Jill Wilson,16,2.33,51,Victory Lap,Culinary
Lisa Brown,18,0.63,6,Freshman,Culinary
Roman Willaims,18,2.58,5,Freshman,Early Childhood Education
Keaton Fogarty,17,3.35,9,Sophomore,Criminal Justice
Katerina Garcia,17,3.03,9,Senior,Early College
Kyan Moore,17,3.39,3,Victory Lap,Early College
Ben Moore,15,2.93,23,Senior,Early Childhood Education
Emmy Fogarty,19,2.6,52,Victory Lap,Bio Med
Lucian Wilson,16,3.79,34,Junior,Engineering
Ben Fogarty,17,1.8,9,Junior,Engineering
Noah Davis,17,2.65,15,Victory Lap,Business
Aiden Johnson,18,2.09,45,Freshman,Marketing
Jane Jones,15,2.09,5,Senior,Bio Med
Alexis Davis,17,0.72,23,Victory Lap,Criminal Justice
Andrew Brown,19,1.0,10,Junior,Construction
Ben Smith,16,0.64,1,Senior,Engineering
Kaden Willaims,16,1.12,41,Senior,Computer Science
Emma Anderson,17,2.29,8,Junior,Early Childhood Education
Eliana Fogarty,15,2.37,48,Sophomore,Construction
Andrew Miller,18,2.96,18,Sophomore,Construction
Benedict Davis,14,3.29,3,Victory Lap,Business
Noah Willaims,14,0.92,27,Victory Lap,Marketing
Alexis Manukyan,17,1.6,10,Senior,Business
Marge Moore,16,2.2,8,Sophomore,Engineering
Ben Brown,19,0.47,30,Victory Lap,Early Childhood Education
Kyan Moore,16,3.03,44,Victory Lap,Engineering
Danielle Manukyan,18,2.66,33,Freshman,Criminal Justice
Aiden Wilson,19,3.74,47,Senior,Culinary
Danielle Miller,17,1.96,47,Freshman,Culinary
Mac Fogarty,19,3.72,38,Sophomore,Early College
Jane Manukyan,16,0.87,52,Senior,Computer Science
Mac Davis,17,1.46,19,Freshman,Bio Med
Kyan Fogarty,16,3.88,25,Senior,Business
Jill Brown,14,2.43,45,Freshman,Engineering
Emma Willaims,19,1.98,12,Victory Lap,Engineering
Joe Moore,17,4.22,17,Freshman,Business
Lucian Wilson,17,3.33,46,Freshman,Criminal Justice
Jane Manukyan,15,2.9,18,Sophomore,Computer Science
Joe Anderson,16,3.13,16,Freshman,Culinary
Lisa Jones,16,1.39,38,Freshman,Early College
Jill Anderson,18,3.12,5,Victory Lap,Early Childhood Education
Keaton Anderson,16,0.84,52,Junior,Culinary
Keaton Brown,16,1.02,47,Victory Lap,Construction
Jane Anderson,18,0.38,46,Junior,Criminal Justice
Katerina Garcia,14,4.01,3,Victory Lap,Criminal Justice
Emma Johnson,18,2.2,43,Victory Lap,Early College
Eliana Fogarty,15,2.3,38,Senior,Early College
Jane Moore,18,2.29,31,Freshman,Engineering
Mac Foster,17,0.84,13,Junior,Business
Kyan Foster,18,2.63,55,Sophomore,Engineering
Lisa Willaims,19,3.53,29,Junior,Early College
Katerina Garcia,19,1.65,33,Sophomore,Bio Med
Kyan Willaims,15,4.01,11,Senior,Bio Med
Mac Fogarty,14,2.47,54,Freshman,Early College
Marge DeFreitas,16,1.68,31,Freshman,Business
Kaden Wilson,18,2.7,50,Sophomore,Marketing
Andrew Miller,16,1.87,53,Senior,Construction
Emma Manukyan,16,0.39,9,Freshman,Early Childhood Education
Emmy Willaims,15,1.54,26,Junior,Early College
Eliana Moore,14,3.74,33,Victory Lap,Computer Science
Eliana DeFreitas,17,1.53,8,Freshman,Marketing
Keaton Miller,15,2.69,30,Victory Lap,Computer Science
Emmy Johnson,17,2.86,60,Senior,Early College
Emmy Miller,16,2.31,0,Freshman,Criminal Justice
Katerina Johnson,19,1.96,23,Sophomore,Engineering
Lucian Wilson,14,2.4,8,Sophomore,Bio Med
Benedict Moore,17,3.94,18,Senior,Culinary
Benedict Johnson,16,1.98,26,Freshman,Early Childhood Education
Lucian Miller,19,1.3,51,Junior,Computer Science
Roman DeFreitas,14,3.04,33,Victory Lap,Construction
Rachel Brown,18,0.35,0,Victory Lap,Early Childhood Education
Lucian Wilson,18,2.0,3,Freshman,Culinary
Emmy Moore,17,2.57,51,Senior,Business
Jill Miller,19,1.33,17,Freshman,Criminal Justice
Jane Brown,15,2.89,17,Junior,Early Childhood Education
Danielle Wilson,17,0.91,52,Senior,Culinary
Elijah Johnson,19,3.0,40,Freshman,Early Childhood Education
Kyan Miller,18,3.83,6,Junior,Early Childhood Education
Jane Foster,14,3.19,40,Freshman,Culinary
Ben Jones,18,1.08,31,Senior,Marketing
Roman Anderson,18,4.28,25,Freshman,Marketing
Joe Moore,19,2.41,22,Junior,Early Childhood Education
Elijah Anderson,18,3.94,38,Sophomore,Marketing
Joe Wilson,16,1.9,56,Junior,Computer Science
Elijah DeFreitas,18,3.58,0,Freshman,Engineering
Joe Fogarty,14,0.76,31,Senior,Criminal Justice
Elijah Fogarty,19,0.51,6,Freshman,Criminal Justice
Elijah Fogarty,15,1.64,18,Sophomore,Computer Science
Roman Fogarty,18,2.09,8,Sophomore,Engineering
Kaden Fogarty,16,2.31,44,Senior,Engineering
Aiden Miller,17,1.6,2,Victory Lap,Culinary
Mac Wilson,16,3.22,39,Sophomore,Bio Med
Andrew Moore,14,2.59,40,Senior,Culinary
Jill Smith,17,0.57,50,Victory Lap,Computer Science
Jill Manukyan,19,3.57,12,Junior,Marketing
Lisa Davis,17,0.96,46,Junior,Construction
Benedict Fogarty,15,0.76,31,Sophomore,Marketing
Elijah Davis,14,0.78,29,Junior,Criminal Justice
Keaton Johnson,15,1.76,1,Freshman,Engineering
Andrew Foster,19,3.28,36,Freshman,Bio Med
Lisa Manukyan,17,2.26,33,Junior,Culinary
Kaden Willaims,17,4.15,51,Sophomore,Computer Science
Joe DeFreitas,19,3.42,49,Junior,Early College
Mac Willaims,19,3.52,32,Sophomore,Bio Med
Andrew Davis,18,3.22,8,Junior,Marketing
Jill DeFreitas,14,4.1,7,Sophomore,Culinary
Ben Manukyan,19,1.1,52,Senior,Culinary
Van Davis,14,1.46,26,Victory Lap,Construction
Ben Manukyan,15,3.05,18,Senior,Bio Med
Alexis Willaims,14,1.22,7,Junior,Marketing
Jill Fogarty,18,3.75,59,Junior,Marketing
Mac Wilson,14,3.43,10,Freshman,Computer Science
Joe Davis,18,3.87,20,Freshman,Criminal Justice
Lisa Willaims,15,0.67,30,Senior,Marketing
Joe Willaims,17,2.92,9,Junior,Marketing
Jane Smith,15,2.16,43,Junior,Criminal Justice
Kaden Jones,19,2.32,46,Freshman,Computer Science
Andrew Smith,14,3.22,7,Sophomore,Culinary
Lisa Manukyan,18,4.26,15,Freshman,Criminal Justice
Benedict Anderson,14,3.06,40,Sophomore,Marketing
Lisa Smith,18,3.93,18,Senior,Culinary
Elijah Foster,18,4.13,15,Victory Lap,Marketing
Jill Brown,16,2.93,32,Junior,Engineering
Aiden DeFreitas,15,4.28,29,Senior,Early Childhood Education
Noah Brown,17,3.63,9,Sophomore,Computer Science
Lucian Miller,16,0.32,22,Junior,Early College
Aiden Brown,14,2.11,29,Victory Lap,Early College
Lucian Johnson,18,2.75,49,Junior,Criminal Justice
Aiden Garcia,15,0.96,43,Senior,Culinary
Jill Fogarty,19,0.81,29,Junior,Engineering
Jill Johnson,17,0.98,12,Sophomore,Early Childhood Education
Keaton Anderson,19,3.22,6,Sophomore,Early College
Jill Manukyan,14,2.86,53,Senior,Construction
Marge Fogarty,18,1.43,34,Freshman,Computer Science
Andrew Davis,17,3.23,5,Senior,Business
Aiden DeFreitas,19,0.51,48,Sophomore,Construction
Keaton Smith,14,2.25,24,Sophomore,Criminal Justice
Andrew Willaims,15,2.88,51,Victory Lap,Bio Med
Jane Anderson,15,1.66,13,Victory Lap,Early Childhood Education
Benedict Anderson,16,3.93,36,Junior,Culinary
Emmy Fogarty,19,2.01,2,Freshman,Bio Med
Joe Anderson,14,1.26,44,Sophomore,Construction
Kaden Smith,19,2.56,40,Freshman,Early College
Emma Garcia,16,0.47,4,Sophomore,Engineering
Kaden Willaims,19,1.6,23,Freshman,Engineering
Jane Anderson,16,4.3,54,Senior,Culinary
Mac Brown,17,2.81,3,Senior,Early College
Kyan Moore,14,2.27,39,Junior,Early College
Jane Davis,18,2.76,3,Freshman,Engineering
Rachel Foster,18,2.79,41,Junior,Criminal Justice
Alexis Garcia,18,1.19,1,Senior,Construction
Lisa Davis,18,3.89,37,Freshman,Criminal Justice
Ben Smith,14,1.13,40,Sophomore,Bio Med
Aiden Johnson,14,1.63,4,Junior,Business
Jane Anderson,19,1.49,16,Victory Lap,Engineering
Marge Jones,18,0.81,38,Senior,Early Childhood Education
